dis_share,doctopic__doc__wc__oecd,primary_wg,title,dis_share_pre,dis_share_post
11.6274978162393,Agricultural Sciences,2,"rivers, rivers",6.0924391135806,5.53505870265872
36.9240926226489,Engineering and Technology,2,"rivers, rivers",19.0096342209688,17.9084151108809
0.980301071104497,Humanities,2,"rivers, rivers",0.568012604331436,0.412288466773061
1.28809198801811,Medical and Health Sciences,2,"rivers, rivers",0.752653820256607,0.535438136161553
221.480165531891,Natural Sciences,2,"rivers, rivers",115.12813816579,106.352027366102
8.54315151242641,Social Sciences,2,"rivers, rivers",3.70558743898091,4.83756407344553
0.072628145085743,,2,"rivers, rivers",0.0090670707410682,0.0635610743446748
56.1112771030066,Agricultural Sciences,1,"modelling, modelling & simulations",30.6827590718652,25.4285180311413
148.720874022825,Engineering and Technology,1,"modelling, modelling & simulations",64.3398089691483,84.3808573982207
1.59503096790606,Humanities,1,"modelling, modelling & simulations",0.732334847722573,0.862696120183484
5.87150173202233,Medical and Health Sciences,1,"modelling, modelling & simulations",2.61967126710189,3.25183046492044
481.812322486807,Natural Sciences,1,"modelling, modelling & simulations",265.829282817652,215.983039669151
42.1200324655784,Social Sciences,1,"modelling, modelling & simulations",19.088601059493,23.0314314060854
0.795904310874183,,1,"modelling, modelling & simulations",0.155174505575024,0.640729805299159
6.91845185775859,Agricultural Sciences,1,"oceans, oceans",3.93559327901893,2.98285857873967
26.3918221434824,Engineering and Technology,1,"oceans, oceans",17.5077915123473,8.884030631135
0.427173858064836,Humanities,1,"oceans, oceans",0.191477417591498,0.235696440473339
0.739208414522105,Medical and Health Sciences,1,"oceans, oceans",0.393571260870445,0.345619424909085
318.055977357116,Natural Sciences,1,"oceans, oceans",202.158473696232,115.897503660882
6.23181852789921,Social Sciences,1,"oceans, oceans",3.010660513955,3.22115801394421
0.165610263241643,,1,"oceans, oceans",0.127960491740945,0.0376497715006975
27.9501508635939,Agricultural Sciences,1,"air pollution, air pollution",17.5672407787533,10.3829100848406
113.55031034995,Engineering and Technology,1,"air pollution, air pollution",56.6417732310833,56.9038448922664
1.34190144441989,Humanities,1,"air pollution, air pollution",0.536928236929342,0.804973207490551
7.66799295261424,Medical and Health Sciences,1,"air pollution, air pollution",3.82863555505882,3.83935739755542
210.746361996424,Natural Sciences,1,"air pollution, air pollution",117.907294480385,92.8390675160378
22.470921442623,Social Sciences,1,"air pollution, air pollution",9.38785136425637,13.0830700783667
0.707461379578805,,1,"air pollution, air pollution",0.16682934134597,0.540632038232835
9.36967872796809,Agricultural Sciences,2,"lakes, changing levels and algae concentrations of lakes",6.04224090140598,3.32743782656212
23.0060712099568,Engineering and Technology,2,"lakes, changing levels and algae concentrations of lakes",11.0288158177537,11.9772553922031
0.775946307145125,Humanities,2,"lakes, changing levels and algae concentrations of lakes",0.453252577001232,0.322693730143893
0.732535911416892,Medical and Health Sciences,2,"lakes, changing levels and algae concentrations of lakes",0.336548274967017,0.395869717130087
248.189685487648,Natural Sciences,2,"lakes, changing levels and algae concentrations of lakes",142.7317470484,105.457938439248
4.7482593468461,Social Sciences,2,"lakes, changing levels and algae concentrations of lakes",1.96731033197393,2.78094901487217
0.0570383937204313,,2,"lakes, changing levels and algae concentrations of lakes",0.00265604821927532,0.054382345501156
119.416519550429,Agricultural Sciences,2,"agriculture, agriculture",58.298921559742,61.1175979906865
29.3911092791889,Engineering and Technology,2,"agriculture, agriculture",12.2725415769844,17.1185677022045
0.563208403799791,Humanities,2,"agriculture, agriculture",0.211157669175909,0.352050734623882
1.36997222098957,Medical and Health Sciences,2,"agriculture, agriculture",0.512307186113564,0.857665034876008
124.723309077768,Natural Sciences,2,"agriculture, agriculture",54.9981488040859,69.7251602736816
15.2328401251816,Social Sciences,2,"agriculture, agriculture",4.87707784030888,10.3557622848727
0.274716915565771,,2,"agriculture, agriculture",0.0107807694845941,0.263936146081177
29.3156868130303,Agricultural Sciences,2,"landscape, landscapes & landscape change",15.2878681330188,14.0278186800114
23.4305886079988,Engineering and Technology,2,"landscape, landscapes & landscape change",11.1145243713975,12.3160642366013
4.49621558834633,Humanities,2,"landscape, landscapes & landscape change",1.37780983425797,3.11840575408837
1.73828312031764,Medical and Health Sciences,2,"landscape, landscapes & landscape change",0.789435602113343,0.948070297752968
210.471852596959,Natural Sciences,2,"landscape, landscapes & landscape change",102.395005472235,108.076847124725
21.6258624267233,Social Sciences,2,"landscape, landscapes & landscape change",8.85170306161348,12.7741593651099
0.281393699639302,,2,"landscape, landscapes & landscape change",0.0112262108496378,0.270167488789664
3.27595740022308,Agricultural Sciences,1,"ice, ice sheets, ice cover",2.04672550587965,1.22923189434343
22.5020251467705,Engineering and Technology,1,"ice, ice sheets, ice cover",12.9127373477811,9.58928779898936
0.758222756472273,Humanities,1,"ice, ice sheets, ice cover",0.357115065557335,0.401107690914938
0.461277836783445,Medical and Health Sciences,1,"ice, ice sheets, ice cover",0.249741501606851,0.211536335176595
257.798123853011,Natural Sciences,1,"ice, ice sheets, ice cover",169.099906072037,88.6982177809736
4.71398466502295,Social Sciences,1,"ice, ice sheets, ice cover",2.36568553670738,2.34829912831558
0.144563081396349,,1,"ice, ice sheets, ice cover",0.0660278178785041,0.0785352635178451
42.9984799777878,Agricultural Sciences,1,"flux, flux measurement",27.6432957179765,15.3551842598114
31.0353918565602,Engineering and Technology,1,"flux, flux measurement",17.3715244611199,13.6638673954402
0.157653556307317,Humanities,1,"flux, flux measurement",0.0718633854076664,0.0857901708996509
0.637645321926382,Medical and Health Sciences,1,"flux, flux measurement",0.323085009143218,0.31433240673826
238.754113093574,Natural Sciences,1,"flux, flux measurement",150.341224958782,88.4128881347921
3.68548883293217,Social Sciences,1,"flux, flux measurement",1.83150023478705,1.85398859814512
0.108979759301794,,1,"flux, flux measurement",0.0653398618478814,0.0436398974539124
57.6067841844432,Agricultural Sciences,2,"plants, plants",30.8442785118243,26.7622686008082
106.847734045764,Engineering and Technology,2,"plants, plants",57.4034240946812,49.4443099510832
0.572358214706329,Humanities,2,"plants, plants",0.226065764629567,0.346292450076762
2.17736836034496,Medical and Health Sciences,2,"plants, plants",0.934675828497617,1.24256078733608
225.951479598004,Natural Sciences,2,"plants, plants",120.885608909606,105.065870688396
8.97849256071142,Social Sciences,2,"plants, plants",3.90902183359615,5.06947072711526
0.573288115330837,,2,"plants, plants",0.155918910708247,0.41736920462259
42.27906876954,Agricultural Sciences,1,"CH4, CH4",22.5694779478304,19.7095908217097
34.2750467101249,Engineering and Technology,1,"CH4, CH4",15.2387490168571,19.0362976932679
0.0431756911681513,Humanities,1,"CH4, CH4",0.00953187648364706,0.0336438146845042
0.646459349624134,Medical and Health Sciences,1,"CH4, CH4",0.379264058951782,0.267195290672352
127.684489412365,Natural Sciences,1,"CH4, CH4",66.5971688312314,61.087320581134
1.36310985463694,Social Sciences,1,"CH4, CH4",0.485451702326644,0.877658152310302
0.0344091137253673,,1,"CH4, CH4",0.0076856193747884,0.0267234943505789
251.3958500412,Agricultural Sciences,2,"in/de-crease, increase/decrease",134.320553531492,117.063365197223
362.397715275518,Engineering and Technology,2,"in/de-crease, increase/decrease",167.041560826305,195.354294831673
5.19247024326392,Humanities,2,"in/de-crease, increase/decrease",2.2041911964092,2.98827904685472
28.7123471959156,Medical and Health Sciences,2,"in/de-crease, increase/decrease",14.6733661142938,14.0389810816218
1278.06142722217,Natural Sciences,2,"in/de-crease, increase/decrease",680.376201808135,597.685225414033
106.621482878185,Social Sciences,2,"in/de-crease, increase/decrease",42.9932954020694,63.6281874761162
2.49277220142018,,2,"in/de-crease, increase/decrease",0.511247073455416,1.98152512796477
75.3798859434452,Agricultural Sciences,2,"resources, resource management",37.0714957244222,38.3083902190231
94.1851721954023,Engineering and Technology,2,"resources, resource management",42.881816230653,51.3029057139788
2.63485663796403,Humanities,2,"resources, resource management",0.891750215040314,1.74310642292371
3.99057921268021,Medical and Health Sciences,2,"resources, resource management",1.89328705532762,2.0972921573526
234.803706405698,Natural Sciences,2,"resources, resource management",101.86166626516,132.942040140539
54.2985987838949,Social Sciences,2,"resources, resource management",21.6162786650022,32.6823201188928
1.03695571256738,,2,"resources, resource management",0.0920434460601478,0.944912266507234
29.8677884644107,Agricultural Sciences,2,"fire, fire",16.1534149661696,13.7143734982411
23.0579960965941,Engineering and Technology,2,"fire, fire",13.1225819155745,9.93541418101959
0.39040645557051,Humanities,2,"fire, fire",0.207534683250705,0.182871772319805
0.734213576132394,Medical and Health Sciences,2,"fire, fire",0.309449207106159,0.424764369026235
112.616636221722,Natural Sciences,2,"fire, fire",59.9616438288102,52.6549923929113
5.37769141550595,Social Sciences,2,"fire, fire",2.24129284294425,3.13639857256169
0.14967234043332,,2,"fire, fire",0.0075207960415556,0.142151544391764
80.1236736807712,Agricultural Sciences,2,"causality, attribution of effects",41.4210607465902,38.7026129341811
115.384962646801,Engineering and Technology,2,"causality, attribution of effects",53.0097890560391,62.3696089085419
2.00171407946697,Humanities,2,"causality, attribution of effects",0.793530420872734,1.20818365859424
10.2181888337989,Medical and Health Sciences,2,"causality, attribution of effects",5.28707196086518,4.92881308222003
386.630984315218,Natural Sciences,2,"causality, attribution of effects",197.713766444958,188.917217870261
49.8519483205774,Social Sciences,2,"causality, attribution of effects",18.6964348604169,31.1555134601605
0.680322105749911,,2,"causality, attribution of effects",0.171326716827954,0.508995388921957
21.8713114575419,Agricultural Sciences,1,"records, long term climate & CO2 records",12.4369968844355,9.43431457310642
32.0610429827398,Engineering and Technology,1,"records, long term climate & CO2 records",17.1082058056596,14.9528338825735
5.46508897724324,Humanities,1,"records, long term climate & CO2 records",2.68424152358578,2.78084745365746
3.76509717209805,Medical and Health Sciences,1,"records, long term climate & CO2 records",1.78857362572877,1.97652354636929
468.444484713607,Natural Sciences,1,"records, long term climate & CO2 records",299.998893892864,168.445590820742
19.2416669713242,Social Sciences,1,"records, long term climate & CO2 records",9.81949600863106,9.42217096269319
0.314256140235721,,1,"records, long term climate & CO2 records",0.207509129509877,0.106747010725844
60.8059167352661,Agricultural Sciences,1,"carbon, carbon sources, sinks and flows",34.5117126201866,26.2942041150796
145.954733600636,Engineering and Technology,1,"carbon, carbon sources, sinks and flows",67.2793055853431,78.6754280152927
2.21393037499585,Humanities,1,"carbon, carbon sources, sinks and flows",0.990308040181894,1.22362233481396
1.66156754285999,Medical and Health Sciences,1,"carbon, carbon sources, sinks and flows",0.639702849774093,1.0218646930859
300.818032634843,Natural Sciences,1,"carbon, carbon sources, sinks and flows",156.729339047148,144.088693587695
74.3135117300971,Social Sciences,1,"carbon, carbon sources, sinks and flows",35.4395744334848,38.8739372966123
0.91398948241691,,1,"carbon, carbon sources, sinks and flows",0.119740456454254,0.794249025962656
7.93942452399676,Agricultural Sciences,2,"urban, cities",3.0345625595418,4.90486196445499
79.7886934140483,Engineering and Technology,2,"urban, cities",29.6401412865862,50.1485521274619
4.54881932081362,Humanities,2,"urban, cities",1.54199572539009,3.00682359542354
5.22561108889977,Medical and Health Sciences,2,"urban, cities",2.39955151789699,2.82594469683604
129.590222829417,Natural Sciences,2,"urban, cities",44.853187891547,84.7370349378696
55.8687932452348,Social Sciences,2,"urban, cities",19.4459017493801,36.4228914958546
1.57830660719428,,2,"urban, cities",0.0125122323432414,1.56579437485104
33.5234431562937,Agricultural Sciences,2,"populations, dynamics of human, animal and plant populations",16.40841940165,17.1102559774127
27.4213998748454,Engineering and Technology,2,"populations, dynamics of human, animal and plant populations",12.3051078378017,15.1162920370436
1.71266394086218,Humanities,2,"populations, dynamics of human, animal and plant populations",0.751548568647676,0.961115372214503
11.03582724611,Medical and Health Sciences,2,"populations, dynamics of human, animal and plant populations",5.50443813088623,5.52839899873168
271.88316917771,Natural Sciences,2,"populations, dynamics of human, animal and plant populations",134.632661756435,137.250507421275
23.7918802629746,Social Sciences,2,"populations, dynamics of human, animal and plant populations",10.0208750440191,13.7710052189555
0.241363294772227,,2,"populations, dynamics of human, animal and plant populations",0.0158440252617116,0.225519269510515
51.1864617051309,Agricultural Sciences,2,"stress, stresses and responses",23.1940456039296,27.9924161012013
48.6104805165452,Engineering and Technology,2,"stress, stresses and responses",20.5473118949709,28.0631579608255
1.38225332471175,Humanities,2,"stress, stresses and responses",0.547245623962254,0.835007700749491
8.17154522728899,Medical and Health Sciences,2,"stress, stresses and responses",3.41486209718867,4.75661416488181
291.593620179446,Natural Sciences,2,"stress, stresses and responses",139.493865649378,152.099754530067
18.2504403676071,Social Sciences,2,"stress, stresses and responses",7.76205640576145,10.4883839618456
0.282585551365016,,2,"stress, stresses and responses",0.0866630563811862,0.195922494983829
4.99090386395202,Agricultural Sciences,2,"coral, coral bleaching",2.39492380565663,2.59598005829539
7.0646559184575,Engineering and Technology,2,"coral, coral bleaching",3.27862181976147,3.78589326278396
0.250548661224568,Humanities,2,"coral, coral bleaching",0.144429636297404,0.106119024927165
0.747845662228211,Medical and Health Sciences,2,"coral, coral bleaching",0.27038081916271,0.4774648430655
147.983204987558,Natural Sciences,2,"coral, coral bleaching",75.9021694858561,72.0810355017016
3.70228003768274,Social Sciences,2,"coral, coral bleaching",1.47228983715352,2.22999020052921
0.0245733800186854,,2,"coral, coral bleaching",0.00295379283925628,0.0216195871794291
19.3980797424163,Agricultural Sciences,1,"sea level, sea level rise",10.4607343202151,8.93734542220122
51.6841166965714,Engineering and Technology,1,"sea level, sea level rise",26.829318294047,24.8547984025244
1.95180565858784,Humanities,1,"sea level, sea level rise",0.853585196677001,1.09822046191084
3.18116102406852,Medical and Health Sciences,1,"sea level, sea level rise",1.56154136475183,1.61896354666008
347.183200512262,Natural Sciences,1,"sea level, sea level rise",200.459741525436,146.723458986825
25.4179247352914,Social Sciences,1,"sea level, sea level rise",10.9927931166045,14.4251316186869
0.402247176786474,,1,"sea level, sea level rise",0.139304481034841,0.262942695751633
25.1900354424921,Agricultural Sciences,1,"surface, surface & albedo",15.0829066310909,10.1071288114011
78.7598122636617,Engineering and Technology,1,"surface, surface & albedo",38.2883456203916,40.4714666432701
0.856344569926057,Humanities,1,"surface, surface & albedo",0.37271117290957,0.483633397016488
1.49629780057505,Medical and Health Sciences,1,"surface, surface & albedo",0.829080121496842,0.667217679078206
412.779680431615,Natural Sciences,1,"surface, surface & albedo",243.104558691222,169.675121740395
7.66096764180273,Social Sciences,1,"surface, surface & albedo",3.82779924588824,3.83316839591449
0.368120573104476,,1,"surface, surface & albedo",0.132216765819929,0.235903807284547
90.6681917531535,Agricultural Sciences,2,"trees, tree growth",45.7696929004257,44.8984988527275
17.4090391881847,Engineering and Technology,2,"trees, tree growth",8.2511196766573,9.15770130808631
0.651030666218364,Humanities,2,"trees, tree growth",0.238122081945255,0.412908584273109
1.49805221192205,Medical and Health Sciences,2,"trees, tree growth",0.579072236503119,0.918960013466919
190.954561952481,Natural Sciences,2,"trees, tree growth",101.802134421911,89.1524275305704
6.5057977206718,Social Sciences,2,"trees, tree growth",2.76529030900507,3.74050741166671
0.151250424547931,,2,"trees, tree growth",0.0471594113933112,0.10409101315462
14.3410766073308,Agricultural Sciences,1,"isotopes, carbon isotopes",8.23242445116894,6.10865215616186
19.2196719039035,Engineering and Technology,1,"isotopes, carbon isotopes",8.89640751426335,10.3232354079496
0.953945091011709,Humanities,1,"isotopes, carbon isotopes",0.306626518470091,0.647318572541617
0.647451343840728,Medical and Health Sciences,1,"isotopes, carbon isotopes",0.28402784912427,0.363421922228488
216.947845916585,Natural Sciences,1,"isotopes, carbon isotopes",136.800608904937,80.1472370116476
5.94517420876247,Social Sciences,1,"isotopes, carbon isotopes",2.62134255691189,3.32383165185059
0.133173944999967,,1,"isotopes, carbon isotopes",0.0178336937449411,0.115340251255026
4.48967409386891,Agricultural Sciences,1,"glaciers, glacier changes",2.5765092144305,1.91316487943841
20.2927991035054,Engineering and Technology,1,"glaciers, glacier changes",9.44826270694687,10.8445363965586
0.44316079951798,Humanities,1,"glaciers, glacier changes",0.221310177072844,0.221850622445136
0.454234403081487,Medical and Health Sciences,1,"glaciers, glacier changes",0.268434572314839,0.185799830766649
139.736860208125,Natural Sciences,1,"glaciers, glacier changes",78.2550685079519,61.481791700173
4.96823161865741,Social Sciences,1,"glaciers, glacier changes",2.29713333291047,2.67109828574694
0.0422765709412281,,1,"glaciers, glacier changes",0.0152779559526357,0.0269986149885925
37.5236051636469,Agricultural Sciences,2,"distribution, shifts in spatial distribution (of species)",18.8626467650784,18.6609583985685
65.1845190823167,Engineering and Technology,2,"distribution, shifts in spatial distribution (of species)",30.04242177986,35.1339010592704
1.25121027036176,Humanities,2,"distribution, shifts in spatial distribution (of species)",0.563730685862936,0.687479584498819
7.35331233279801,Medical and Health Sciences,2,"distribution, shifts in spatial distribution (of species)",3.50723943628894,3.8421252142228
324.335044058067,Natural Sciences,2,"distribution, shifts in spatial distribution (of species)",168.617367160868,155.7176768972
19.5069376368873,Social Sciences,2,"distribution, shifts in spatial distribution (of species)",8.18773530007861,11.3192023368088
0.293769568366196,,2,"distribution, shifts in spatial distribution (of species)",0.0654356363426461,0.22833393202355
40.7629301008272,Agricultural Sciences,2,"drought, drought",17.0147692487913,23.7481608520358
22.7609393096714,Engineering and Technology,2,"drought, drought",9.25236884794595,13.5085704617255
0.531181336902663,Humanities,2,"drought, drought",0.240366124187326,0.290815212715337
2.01726759691287,Medical and Health Sciences,2,"drought, drought",0.823812631278723,1.19345496563415
168.326867003158,Natural Sciences,2,"drought, drought",69.1184457907128,99.2084212124448
11.0004703905528,Social Sciences,2,"drought, drought",4.11040650698454,6.89006388356824
0.210691374575963,,2,"drought, drought",0.0277253446549514,0.182966029921012
18.1395069844076,Agricultural Sciences,1,"gas, natural gas",11.0108698370424,7.12863714736515
217.532375188955,Engineering and Technology,1,"gas, natural gas",111.963838792402,105.568536396555
0.67835536276981,Humanities,1,"gas, natural gas",0.31247023295278,0.36588512981703
1.6891683659301,Medical and Health Sciences,1,"gas, natural gas",1.07932181523874,0.609846550691363
155.184317846825,Natural Sciences,1,"gas, natural gas",85.5420234688093,69.6422943780148
14.6575720357806,Social Sciences,1,"gas, natural gas",6.38624029176466,8.27133174401591
0.883887700349403,,1,"gas, natural gas",0.331824815573859,0.552062884775544
50.6355946028161,Agricultural Sciences,2,"environment, environmental impacts & conditions and LCAs",24.6664129422824,25.9691816605339
224.433770226896,Engineering and Technology,2,"environment, environmental impacts & conditions and LCAs",101.112339064356,123.301998603167
5.03665395171433,Humanities,2,"environment, environmental impacts & conditions and LCAs",2.09303333720028,2.94362061451404
9.72291484045368,Medical and Health Sciences,2,"environment, environmental impacts & conditions and LCAs",4.23216936925009,5.48957150622104
307.283449094658,Natural Sciences,2,"environment, environmental impacts & conditions and LCAs",139.765096780551,167.518352314107
80.3816497078361,Social Sciences,2,"environment, environmental impacts & conditions and LCAs",31.9418103741844,48.4398393336518
1.8858765308269,,2,"environment, environmental impacts & conditions and LCAs",0.159617054652925,1.72625947617398
9.23440709700086,Agricultural Sciences,2,"floods, floods",4.56605296377546,4.6683541332254
40.4476145645636,Engineering and Technology,2,"floods, floods",18.3098628565575,22.1377146050557
1.09419349323777,Humanities,2,"floods, floods",0.46778849488799,0.626404998349776
3.02628119126696,Medical and Health Sciences,2,"floods, floods",1.46983605499774,1.55644513626923
150.154452804342,Natural Sciences,2,"floods, floods",64.9387398266392,85.215712977704
18.3506620680715,Social Sciences,2,"floods, floods",6.70748213406953,11.643179934002
0.189625096028549,,2,"floods, floods",0.044509647229914,0.145115448798635
21.6622408134932,Agricultural Sciences,1,"precipitation, precipitation",11.138356594193,10.5238842193003
35.0452733690127,Engineering and Technology,1,"precipitation, precipitation",16.9916584322281,18.0531603677632
0.41609570563382,Humanities,1,"precipitation, precipitation",0.193351280426403,0.222744425207417
1.88927223521544,Medical and Health Sciences,1,"precipitation, precipitation",0.754909421999148,1.13190143915398
272.248272027107,Natural Sciences,1,"precipitation, precipitation",139.725879948398,132.522392078711
6.38647431255001,Social Sciences,1,"precipitation, precipitation",2.64177344718919,3.74470086536082
0.17779426932574,,1,"precipitation, precipitation",0.12663388105029,0.05116038827545
24.1393355644172,Agricultural Sciences,2,"rainfall, rainfall",12.5213234673489,11.6180120970683
31.639436221486,Engineering and Technology,2,"rainfall, rainfall",14.8444618843108,16.7940081116027
0.49968134850667,Humanities,2,"rainfall, rainfall",0.249970529205975,0.249710819300694
3.64238726906955,Medical and Health Sciences,2,"rainfall, rainfall",1.73526978608739,1.90711748298216
204.324541148699,Natural Sciences,2,"rainfall, rainfall",105.728641973218,98.5958991754795
11.6474811844587,Social Sciences,2,"rainfall, rainfall",5.28350558934994,6.36397559510875
0.132103915584632,,2,"rainfall, rainfall",0.0246574590309827,0.107446456553649
16.90548348171,Agricultural Sciences,3,"cement, cement & green cement substitutes",8.83908058146454,8.06640290024554
186.24098625822,Engineering and Technology,3,"cement, cement & green cement substitutes",77.9361495100699,108.303172260013
2.96655048895834,Humanities,3,"cement, cement & green cement substitutes",1.08803735218901,1.87851313676934
1.55160901771999,Medical and Health Sciences,3,"cement, cement & green cement substitutes",0.744642296711954,0.80525800687222
109.669801037533,Natural Sciences,3,"cement, cement & green cement substitutes",47.0392652518036,62.6305357857301
19.2810626346559,Social Sciences,3,"cement, cement & green cement substitutes",7.55308851043648,11.7279741242195
1.52961218706186,,3,"cement, cement & green cement substitutes",0.342312771899476,1.18729941516238
50.3389759678588,Agricultural Sciences,2,"systems, systems",26.0320030865755,24.3069728812831
223.5533513777,Engineering and Technology,2,"systems, systems",101.059949859601,122.493401518099
2.17861809471121,Humanities,2,"systems, systems",0.907776748682078,1.27084134602913
4.59435214987268,Medical and Health Sciences,2,"systems, systems",2.3675070630387,2.22684508683397
231.230471791172,Natural Sciences,2,"systems, systems",117.778338299077,113.452133492095
37.4243417271893,Social Sciences,2,"systems, systems",16.5210126158028,20.9033291113865
1.13123571125239,,2,"systems, systems",0.185650893517867,0.945584817734524
16.6432679238651,Agricultural Sciences,3,"CO2 storage, geological CO2 storage",9.72619686929161,6.91483244321059
168.666964250321,Engineering and Technology,3,"CO2 storage, geological CO2 storage",84.4863928897173,84.1805713606038
0.564576372132006,Humanities,3,"CO2 storage, geological CO2 storage",0.176118044284035,0.388458327847971
1.5276174584876,Medical and Health Sciences,3,"CO2 storage, geological CO2 storage",0.741254528579637,0.786362929907967
