,docdynamictopic__topic__title,tscore,x1,x2,y1,y2,proportion
36,"{gas, methane, hydrate}",5.47209522061133,-15.0,-10.0,-10.0,-5.0,0.006538126937608778
37,"{cost, benefit, economic}",5.43813620650709,-15.0,-10.0,-10.0,-5.0,0.006497552288239873
38,"{reaction, catalyst, reactor}",5.0971555627125,-15.0,-10.0,-10.0,-5.0,0.006090144404692932
39,"{network, design, propose}",5.04136700258154,-15.0,-10.0,-10.0,-5.0,0.00602348754418569
40,"{concentration, nutrient, doc}",5.0148322453784,-15.0,-10.0,-10.0,-5.0,0.005991783488635031
41,"{flood, flooding, damage}",4.9462832115545,-15.0,-10.0,-10.0,-5.0,0.005909880256596422
42,"{sediment, erosion, deposit}",4.91910343997459,-15.0,-10.0,-10.0,-5.0,0.005877405529903926
43,"{year, period, annual}",4.45880732091656,-15.0,-10.0,-10.0,-5.0,0.00532743804323547
44,"{temperature, air, warm}",4.44671651448195,-15.0,-10.0,-10.0,-5.0,0.005312991798413234
45,"{runoff, catchment, basin}",4.36569065422065,-15.0,-10.0,-10.0,-5.0,0.00521618110008658
46,"{data, use, estimate}",3.88612277741665,-15.0,-10.0,-10.0,-5.0,0.0046431874793005385
47,"{power, electricity, grid}",3.661412535367,-15.0,-10.0,-10.0,-5.0,0.004374700907435425
48,"{biomass, stand, estimate}",3.54679461045732,-15.0,-10.0,-10.0,-5.0,0.004237753995480724
49,"{climate, future, global}",3.5341475260394,-15.0,-10.0,-10.0,-5.0,0.004222643102855253
50,"{price, market, electricity}",3.46872331116818,-15.0,-10.0,-10.0,-5.0,0.004144473443085764
51,"{soc, stock, organic-carbon}",3.46029952362027,-15.0,-10.0,-10.0,-5.0,0.004134408597708763
52,"{precipitation, annual, region}",3.45923481262522,-15.0,-10.0,-10.0,-5.0,0.0041331364678651
53,"{country, international, income}",3.44004691308085,-15.0,-10.0,-10.0,-5.0,0.004110210528562246
54,"{city, plan, smart}",3.39471175014242,-15.0,-10.0,-10.0,-5.0,0.004056043516096494
55,"{forest, stand, disturbance}",3.3047640393293,-15.0,-10.0,-10.0,-5.0,0.003948572880565812
56,"{process, solvent, absorption}",3.29988781157221,-15.0,-10.0,-10.0,-5.0,0.0039427467034312364
57,"{heat, wave, stress}",3.28856737287644,-15.0,-10.0,-10.0,-5.0,0.0039292209034956695
58,"{arctic, permafrost, thaw}",3.25074224399643,-15.0,-10.0,-10.0,-5.0,0.0038840269724548845
59,"{winter, season, summer}",3.16574486503496,-15.0,-10.0,-10.0,-5.0,0.0037824710545459775
60,"{coal, combustion, gasification}",3.13619702497793,-15.0,-10.0,-10.0,-5.0,0.0037471669303967194
61,"{degree, day, warm}",3.12643145605871,-15.0,-10.0,-10.0,-5.0,0.003735498908069306
62,"{delta, isotope, value}",3.12111217946987,-15.0,-10.0,-10.0,-5.0,0.0037291433707199026
63,"{urban, urbanization, rural}",3.08815841738835,-15.0,-10.0,-10.0,-5.0,0.003689769808880336
64,"{china, province, industry}",2.89419023552668,-15.0,-10.0,-10.0,-5.0,0.0034580142301228623
65,"{record, holocene, cal}",2.8859104786585,-15.0,-10.0,-10.0,-5.0,0.0034481214743804557
66,"{policy, government, national}",2.60088008393549,-15.0,-10.0,-10.0,-5.0,0.0031075636392835036
67,"{rice, paddy, field}",2.51296290050346,-15.0,-10.0,-10.0,-5.0,0.003002519102940177
68,"{uncertainty, estimate, projection}",2.474800026893,-15.0,-10.0,-10.0,-5.0,0.0029569216303250655
69,"{vulnerability, index, resilience}",2.33313636767931,-15.0,-10.0,-10.0,-5.0,0.002787660141070173
70,"{trend, station, significant}",2.3236209741323,-15.0,-10.0,-10.0,-5.0,0.0027762910313665766
71,"{adsorption, membrane, capacity}",2.21789951296533,-15.0,-10.0,-10.0,-5.0,0.002649973724142908
72,"{drought, index, severe}",2.16367108378736,-15.0,-10.0,-10.0,-5.0,0.0025851809273623938
73,"{risk, disaster, hazard}",2.06275811763606,-15.0,-10.0,-10.0,-5.0,0.002464608869357506
74,"{n2o, denitrification, nitrous-oxide}",1.89758820127946,-15.0,-10.0,-10.0,-5.0,0.002267261813819055
75,"{population, genetic, gene}",1.86741339704765,-15.0,-10.0,-10.0,-5.0,0.002231208585132178
76,"{root, fine, shoot}",1.85104219241416,-15.0,-10.0,-10.0,-5.0,0.002211648067688666
77,"{rainfall, monsoon, rain}",1.70097573328513,-15.0,-10.0,-10.0,-5.0,0.0020323468093393156
78,"{increase, effect, decrease}",1.61729516781315,-15.0,-10.0,-10.0,-5.0,0.0019323642364473244
79,"{adaptation, local, mitigation}",1.5657619410195,-15.0,-10.0,-10.0,-5.0,0.0018707917007552604
80,"{disease, health, vector}",1.37485442456384,-15.0,-10.0,-10.0,-5.0,0.0016426930428171957
81,"{wind, speed, wave}",1.34167524095662,-15.0,-10.0,-10.0,-5.0,0.0016030501445552757
82,"{fire, burn, wildfire}",1.2723424883937,-15.0,-10.0,-10.0,-5.0,0.001520210515690128
83,"{tree, ring, stand}",1.19086006195553,-15.0,-10.0,-10.0,-5.0,0.001422854306457788
84,"{leaf, photosynthetic, photosynthesis}",1.16752103908213,-15.0,-10.0,-10.0,-5.0,0.0013949685537444066
85,"{extreme, event, weather}",1.15456761789597,-15.0,-10.0,-10.0,-5.0,0.0013794916461656742
86,"{sst, pacific, enso}",0.939696026483837,-15.0,-10.0,-10.0,-5.0,0.0011227604155673904
0,"{emission, greenhouse-gas, reduction}",274.305453483965,-15.0,-10.0,-5.0,0.0,0.14513099491953768
1,"{country, international, income}",213.41692338269,-15.0,-10.0,-5.0,0.0,0.11291576609142097
2,"{technology, cc, development}",115.730091097538,-15.0,-10.0,-5.0,0.0,0.06123109493372235
3,"{china, province, industry}",99.0632434150865,-15.0,-10.0,-5.0,0.0,0.05241291011236963
4,"{runoff, catchment, basin}",98.592181183522,-15.0,-10.0,-5.0,0.0,0.05216367799004884
5,"{urban, urbanization, rural}",94.8091015997573,-15.0,-10.0,-5.0,0.0,0.050162106031204585
6,"{energy, source, supply}",61.9370574702796,-15.0,-10.0,-5.0,0.0,0.03276998929070045
7,"{research, social, environmental}",45.4073506936903,-15.0,-10.0,-5.0,0.0,0.024024363712553252
8,"{project, future, projection}",38.0856431565937,-15.0,-10.0,-5.0,0.0,0.020150555569577983
9,"{policy, government, national}",36.801183826107,-15.0,-10.0,-5.0,0.0,0.019470966964249308
10,"{model, simulation, simulate}",33.4740739816758,-15.0,-10.0,-5.0,0.0,0.017710641911298383
11,"{method, use, analysis}",33.2283110423492,-15.0,-10.0,-5.0,0.0,0.0175806123422694
12,"{city, plan, smart}",30.4147226629411,-15.0,-10.0,-5.0,0.0,0.016091983969733534
13,"{scenario, future, impact}",25.2669736575927,-15.0,-10.0,-5.0,0.0,0.013368385422007445
14,"{carbon, low, sink}",24.396660864434,-15.0,-10.0,-5.0,0.0,0.012907915679397287
15,"{production, product, lca}",23.3326155307313,-15.0,-10.0,-5.0,0.0,0.012344944889139953
16,"{change, response, shift}",23.2490007620946,-15.0,-10.0,-5.0,0.0,0.012300705540603191
17,"{price, market, electricity}",23.152708707939,-15.0,-10.0,-5.0,0.0,0.012249758826110454
18,"{co2, mol, carbon-dioxide}",22.5253714497281,-15.0,-10.0,-5.0,0.0,0.011917843877727685
19,"{climate, future, global}",20.8815352465874,-15.0,-10.0,-5.0,0.0,0.011048114236495776
20,"{system, performance, control}",19.810019493462,-15.0,-10.0,-5.0,0.0,0.010481190956816475
21,"{scale, spatial, large}",19.4196570768522,-15.0,-10.0,-5.0,0.0,0.010274655923764035
22,"{cost, benefit, economic}",19.1410588286685,-15.0,-10.0,-5.0,0.0,0.01012725367408873
23,"{land, surface, agricultural}",18.7191999856687,-15.0,-10.0,-5.0,0.0,0.009904054343479195
24,"{material, waste, concrete}",16.3943641315252,-15.0,-10.0,-5.0,0.0,0.008674017768372668
25,"{uncertainty, estimate, projection}",15.2675730580539,-15.0,-10.0,-5.0,0.0,0.008077849126873518
26,"{trend, station, significant}",15.2114236920342,-15.0,-10.0,-5.0,0.0,0.008048141320298624
27,"{power, electricity, grid}",14.2463589427141,-15.0,-10.0,-5.0,0.0,0.00753753970647111
28,"{rainfall, monsoon, rain}",14.1989218915876,-15.0,-10.0,-5.0,0.0,0.007512441458009053
29,"{network, design, propose}",14.1164515029515,-15.0,-10.0,-5.0,0.0,0.007468807584157334
30,"{year, period, annual}",13.7401335470984,-15.0,-10.0,-5.0,0.0,0.007269703269440384
31,"{precipitation, annual, region}",13.2288994875645,-15.0,-10.0,-5.0,0.0,0.0069992168217429575
32,"{data, use, estimate}",13.0241624386869,-15.0,-10.0,-5.0,0.0,0.006890893450030506
33,"{gas, methane, hydrate}",12.6157765778715,-15.0,-10.0,-5.0,0.0,0.006674822476820068
34,"{coal, combustion, gasification}",12.089676538048,-15.0,-10.0,-5.0,0.0,0.006396470656843378
35,"{river, flow, discharge}",11.7914442674634,-15.0,-10.0,-5.0,0.0,0.006238680333693328
36,"{degree, day, warm}",11.7803115792879,-15.0,-10.0,-5.0,0.0,0.006232790191552448
37,"{storage, reservoir, injection}",11.6752046409153,-15.0,-10.0,-5.0,0.0,0.00617717965102102
38,"{temperature, air, warm}",11.3965347455525,-15.0,-10.0,-5.0,0.0,0.006029739493873394
39,"{fuel, engine, combustion}",10.9793024636666,-15.0,-10.0,-5.0,0.0,0.0058089880089373155
40,"{growth, rate, response}",10.5272055413358,-15.0,-10.0,-5.0,0.0,0.005569790153755899
41,"{forest, stand, disturbance}",10.4120579135969,-15.0,-10.0,-5.0,0.0,0.0055088672316480165
42,"{area, region, study}",10.3204334749114,-15.0,-10.0,-5.0,0.0,0.005460390084086865
43,"{vehicle, road, car}",10.124108443807,-15.0,-10.0,-5.0,0.0,0.005356517387682539
44,"{water, deep, vapor}",10.0829621489001,-15.0,-10.0,-5.0,0.0,0.005334747486132112
45,"{population, genetic, gene}",9.874961907133,-15.0,-10.0,-5.0,0.0,0.005224697606890728
46,"{soil, content, microbial}",9.36453870749747,-15.0,-10.0,-5.0,0.0,0.0049546401732806855
47,"{heat, wave, stress}",8.04279157067645,-15.0,-10.0,-5.0,0.0,0.004255323136151132
48,"{plant, stress, grow}",7.93624108807769,-15.0,-10.0,-5.0,0.0,0.0041989488375277955
49,"{risk, disaster, hazard}",7.57658537353235,-15.0,-10.0,-5.0,0.0,0.004008660270466865
50,"{sea, level, rise}",7.53538131863251,-15.0,-10.0,-5.0,0.0,0.003986859808950766
51,"{wind, speed, wave}",7.48656841720492,-15.0,-10.0,-5.0,0.0,0.00396103361826036
52,"{vulnerability, index, resilience}",7.20343726797536,-15.0,-10.0,-5.0,0.0,0.003811233077080816
53,"{concentration, nutrient, doc}",7.15049598278235,-15.0,-10.0,-5.0,0.0,0.003783222619050204
54,"{adaptation, local, mitigation}",6.85157381107168,-15.0,-10.0,-5.0,0.0,0.0036250672793262913
55,"{increase, effect, decrease}",6.56781820603547,-15.0,-10.0,-5.0,0.0,0.0034749363477321518
56,"{building, construction, design}",6.52207417602674,-15.0,-10.0,-5.0,0.0,0.003450733851928749
57,"{winter, season, summer}",6.32848582812852,-15.0,-10.0,-5.0,0.0,0.00334830909449701
58,"{site, elevation, across}",5.29566471932863,-15.0,-10.0,-5.0,0.0,0.0028018585839795786
59,"{flux, measurement, surface}",5.04921522863437,-15.0,-10.0,-5.0,0.0,0.002671465770684811
60,"{cloud, aerosol, radiative}",4.75088488030312,-15.0,-10.0,-5.0,0.0,0.0025136235560365427
61,"{extreme, event, weather}",4.73049502650618,-15.0,-10.0,-5.0,0.0,0.0025028355832484375
62,"{biomass, stand, estimate}",4.54514073901151,-15.0,-10.0,-5.0,0.0,0.002404767346488879
63,"{disease, health, vector}",4.53520207767344,-15.0,-10.0,-5.0,0.0,0.002399508946446728
64,"{flood, flooding, damage}",4.45899883280192,-15.0,-10.0,-5.0,0.0,0.002359190926502778
65,"{ch4, methane, oxidation}",4.30892972454184,-15.0,-10.0,-5.0,0.0,0.0022797915608983076
66,"{crop, yield, wheat}",4.25957230305963,-15.0,-10.0,-5.0,0.0,0.0022536772726280793
67,"{ecosystem, grassland, net}",4.16384259338625,-15.0,-10.0,-5.0,0.0,0.0022030280863585532
68,"{n2o, denitrification, nitrous-oxide}",3.92196102605664,-15.0,-10.0,-5.0,0.0,0.0020750520943635725
69,"{community, diversity, composition}",3.90620787393135,-15.0,-10.0,-5.0,0.0,0.002066717332469399
70,"{reaction, catalyst, reactor}",3.83162048674596,-15.0,-10.0,-5.0,0.0,0.0020272542391434134
71,"{vegetation, ndvi, index}",3.76816601069462,-15.0,-10.0,-5.0,0.0,0.00199368140592241
72,"{process, solvent, absorption}",3.76781522555855,-15.0,-10.0,-5.0,0.0,0.0019934958106484035
73,"{tree, ring, stand}",3.63532331579065,-15.0,-10.0,-5.0,0.0,0.001923396283135623
74,"{specie, distribution, range}",3.5645209056224,-15.0,-10.0,-5.0,0.0,0.0018859357656726698
75,"{snow, cover, depth}",3.52698930720173,-15.0,-10.0,-5.0,0.0,0.0018660783470521873
76,"{drought, index, severe}",3.22521031228638,-15.0,-10.0,-5.0,0.0,0.001706411504043384
77,"{ozone, stratospheric, tropospheric}",2.88205283184033,-15.0,-10.0,-5.0,0.0,0.0015248519108283392
78,"{delta, isotope, value}",2.69556640768905,-15.0,-10.0,-5.0,0.0,0.0014261846771575937
79,"{irrigation, agricultural, crop}",2.43602895778935,-15.0,-10.0,-5.0,0.0,0.001288867216478581
80,"{sst, pacific, enso}",2.42905642486614,-15.0,-10.0,-5.0,0.0,0.0012851781515059307
81,"{leaf, photosynthetic, photosynthesis}",2.23006110755384,-15.0,-10.0,-5.0,0.0,0.0011798926458076217
82,"{solar, radiation, activity}",2.1924467926427,-15.0,-10.0,-5.0,0.0,0.0011599914631044142
83,"{fire, burn, wildfire}",2.1100107660174,-15.0,-10.0,-5.0,0.0,0.0011163757696889618
84,"{habitat, fish, conservation}",2.04675112140787,-15.0,-10.0,-5.0,0.0,0.0010829060189281583
0,"{city, plan, smart}",295.509610185106,-15.0,-10.0,0.0,5.0,0.15475632167531286
1,"{urban, urbanization, rural}",191.230681279748,-15.0,-10.0,0.0,5.0,0.10014617395278705
2,"{vehicle, road, car}",182.260443303477,-15.0,-10.0,0.0,5.0,0.09544852289199636
3,"{soil, content, microbial}",120.922971246895,-15.0,-10.0,0.0,5.0,0.06332651660464435
4,"{emission, greenhouse-gas, reduction}",62.2927918254428,-15.0,-10.0,0.0,5.0,0.03262230058695195
5,"{research, social, environmental}",58.9804510198835,-15.0,-10.0,0.0,5.0,0.030887650810647538
6,"{country, international, income}",54.2207635422927,-15.0,-10.0,0.0,5.0,0.02839503567743883
7,"{network, design, propose}",50.5550663954975,-15.0,-10.0,0.0,5.0,0.02647533564988857
8,"{china, province, industry}",42.108446829036,-15.0,-10.0,0.0,5.0,0.02205189989807832
9,"{carbon, low, sink}",32.1993659175987,-15.0,-10.0,0.0,5.0,0.016862583340567654
10,"{method, use, analysis}",31.598263347042,-15.0,-10.0,0.0,5.0,0.0165477901170557
11,"{energy, source, supply}",29.9451216066003,-15.0,-10.0,0.0,5.0,0.015682051318244968
12,"{system, performance, control}",29.6644594797401,-15.0,-10.0,0.0,5.0,0.015535070520025757
13,"{policy, government, national}",29.5486871654682,-15.0,-10.0,0.0,5.0,0.0154744413665531
14,"{model, simulation, simulate}",27.4057785705528,-15.0,-10.0,0.0,5.0,0.014352215082176802
15,"{co2, mol, carbon-dioxide}",24.2187199967544,-15.0,-10.0,0.0,5.0,0.012683174736802381
16,"{temperature, air, warm}",23.3292357652807,-15.0,-10.0,0.0,5.0,0.0122173580489294
17,"{extreme, event, weather}",23.25530831877,-15.0,-10.0,0.0,5.0,0.012178642760835459
18,"{power, electricity, grid}",22.6743636509777,-15.0,-10.0,0.0,5.0,0.011874406090399912
19,"{technology, cc, development}",22.246783477799,-15.0,-10.0,0.0,5.0,0.011650485336076627
20,"{land, surface, agricultural}",20.313294003193,-15.0,-10.0,0.0,5.0,0.010637930384308637
21,"{scale, spatial, large}",20.0249122635832,-15.0,-10.0,0.0,5.0,0.010486906878736735
22,"{scenario, future, impact}",19.6605056569307,-15.0,-10.0,0.0,5.0,0.010296069680567788
23,"{precipitation, annual, region}",18.7662400753899,-15.0,-10.0,0.0,5.0,0.009827749033014567
24,"{price, market, electricity}",17.8166446132654,-15.0,-10.0,0.0,5.0,0.00933045251292541
25,"{climate, future, global}",16.2443320339267,-15.0,-10.0,0.0,5.0,0.008507043382001164
26,"{cost, benefit, economic}",16.1482004416679,-15.0,-10.0,0.0,5.0,0.008456699937652792
27,"{adaptation, local, mitigation}",16.028740712698,-15.0,-10.0,0.0,5.0,0.0083941397108225
28,"{building, construction, design}",14.7914130332012,-15.0,-10.0,0.0,5.0,0.007746159835426806
29,"{project, future, projection}",14.4497069504461,-15.0,-10.0,0.0,5.0,0.007567210743286841
30,"{change, response, shift}",14.1432015606105,-15.0,-10.0,0.0,5.0,0.007406696008504095
31,"{fuel, engine, combustion}",13.8923673136897,-15.0,-10.0,0.0,5.0,0.007275335862959777
32,"{vulnerability, index, resilience}",13.5004938800292,-15.0,-10.0,0.0,5.0,0.007070114479067774
33,"{water, deep, vapor}",13.4207976077906,-15.0,-10.0,0.0,5.0,0.007028378097177675
34,"{area, region, study}",13.2276968994588,-15.0,-10.0,0.0,5.0,0.006927252603101161
35,"{data, use, estimate}",12.7274457612989,-15.0,-10.0,0.0,5.0,0.00666527457129698
36,"{flux, measurement, surface}",12.4654997395893,-15.0,-10.0,0.0,5.0,0.0065280952668003624
37,"{risk, disaster, hazard}",12.063861344285,-15.0,-10.0,0.0,5.0,0.006317760040606079
38,"{year, period, annual}",11.8348671260888,-15.0,-10.0,0.0,5.0,0.006197837365770701
39,"{degree, day, warm}",11.7513762551625,-15.0,-10.0,0.0,5.0,0.006154113779015167
40,"{trend, station, significant}",11.2763024700307,-15.0,-10.0,0.0,5.0,0.005905320951379841
41,"{heat, wave, stress}",11.1875093900866,-15.0,-10.0,0.0,5.0,0.005858820634744577
42,"{population, genetic, gene}",10.8899968600577,-15.0,-10.0,0.0,5.0,0.005703015397917429
43,"{forest, stand, disturbance}",10.6708581155194,-15.0,-10.0,0.0,5.0,0.0055882539658947935
44,"{material, waste, concrete}",10.5670566873978,-15.0,-10.0,0.0,5.0,0.005533893882002156
45,"{concentration, nutrient, doc}",8.68915258720604,-15.0,-10.0,0.0,5.0,0.004550448603107086
46,"{site, elevation, across}",8.67428542429231,-15.0,-10.0,0.0,5.0,0.004542662773587581
47,"{community, diversity, composition}",8.38814358479127,-15.0,-10.0,0.0,5.0,0.004392812288079342
48,"{production, product, lca}",8.1483966613315,-15.0,-10.0,0.0,5.0,0.004267258496497518
49,"{disease, health, vector}",8.14044668692099,-15.0,-10.0,0.0,5.0,0.004263095150349781
50,"{sea, level, rise}",8.03887921070581,-15.0,-10.0,0.0,5.0,0.0042099049714887276
51,"{ecosystem, grassland, net}",8.02231689106745,-15.0,-10.0,0.0,5.0,0.004201231400216247
52,"{winter, season, summer}",7.46512191695997,-15.0,-10.0,0.0,5.0,0.0039094322787094
53,"{river, flow, discharge}",6.82565586353577,-15.0,-10.0,0.0,5.0,0.003574548366804913
54,"{vegetation, ndvi, index}",6.71074748248587,-15.0,-10.0,0.0,5.0,0.003514371649134687
55,"{flood, flooding, damage}",6.4626309294537,-15.0,-10.0,0.0,5.0,0.0033844347409239376
56,"{wind, speed, wave}",6.1131643002809,-15.0,-10.0,0.0,5.0,0.003201421504754812
57,"{uncertainty, estimate, projection}",5.94468799723801,-15.0,-10.0,0.0,5.0,0.0031131916399729483
58,"{growth, rate, response}",5.66542574834762,-15.0,-10.0,0.0,5.0,0.0029669439480823835
59,"{rainfall, monsoon, rain}",5.62971991165649,-15.0,-10.0,0.0,5.0,0.0029482450504553404
60,"{runoff, catchment, basin}",5.32209852033243,-15.0,-10.0,0.0,5.0,0.0027871458734771933
61,"{plant, stress, grow}",5.19066160380144,-15.0,-10.0,0.0,5.0,0.002718313277062005
62,"{tree, ring, stand}",4.71615039075971,-15.0,-10.0,0.0,5.0,0.0024698150645063102
63,"{gas, methane, hydrate}",4.58890525439034,-15.0,-10.0,0.0,5.0,0.0024031776741241084
64,"{increase, effect, decrease}",4.33048668474406,-15.0,-10.0,0.0,5.0,0.002267845671669084
