,docdynamictopic__topic__title,tscore,x1,x2,y1,y2,proportion
12,"{river, discharge, basin}",0.981837660603364,-20.0,-15.0,0.0,5.0,0.010732000485027217
13,"{co2, carbon-dioxide, mol}",0.95361328043344,-20.0,-15.0,0.0,5.0,0.01042349320950972
14,"{water, demand, deep}",0.902790813157492,-20.0,-15.0,0.0,5.0,0.009867976991970687
15,"{vegetation, ndvi, cover}",0.862081401174438,-20.0,-15.0,0.0,5.0,0.009423001771852499
16,"{change, response, shift}",0.811502043639244,-20.0,-15.0,0.0,5.0,0.008870142871261448
17,"{runoff, basin, hydrological}",0.810980512458043,-20.0,-15.0,0.0,5.0,0.008864442261971143
18,"{fire, burn, wildfire}",0.807236745981431,-20.0,-15.0,0.0,5.0,0.008823520931230847
19,"{flux, surface, measurement}",0.747913022174917,-20.0,-15.0,0.0,5.0,0.00817508152193595
20,"{increase, decrease, result}",0.712963698003745,-20.0,-15.0,0.0,5.0,0.007793067082068266
21,"{data, use, information}",0.689588581855513,-20.0,-15.0,0.0,5.0,0.007537564805158015
22,"{gas, hydrate, pressure}",0.684840701484606,-20.0,-15.0,0.0,5.0,0.007485667983017263
23,"{winter, summer, spring}",0.624769573433982,-20.0,-15.0,0.0,5.0,0.006829059053411472
24,"{rate, decomposition, litter}",0.614897737998564,-20.0,-15.0,0.0,5.0,0.006721154715523363
25,"{emission, reduction, ghg}",0.612687425195828,-20.0,-15.0,0.0,5.0,0.006696994837548783
26,"{glacier, retreat, glacial}",0.590024509567931,-20.0,-15.0,0.0,5.0,0.006449277285788487
27,"{flow, stream, streamflow}",0.554953861766924,-20.0,-15.0,0.0,5.0,0.006065936715027195
28,"{wetland, marsh, habitat}",0.533872575859379,-20.0,-15.0,0.0,5.0,0.005835507205483084
29,"{oil, palm, biodiesel}",0.488765094018551,-20.0,-15.0,0.0,5.0,0.0053424587755658256
30,"{production, farm, product}",0.468006747094219,-20.0,-15.0,0.0,5.0,0.005115559158450517
31,"{scenario, future, project}",0.457451284039786,-20.0,-15.0,0.0,5.0,0.0050001824122068985
32,"{forest, stand, deforestation}",0.457365914240476,-20.0,-15.0,0.0,5.0,0.004999249275534347
33,"{trend, station, significant}",0.447169812545934,-20.0,-15.0,0.0,5.0,0.004887800537395735
34,"{record, cal, holocene}",0.420235291926982,-20.0,-15.0,0.0,5.0,0.004593392103145074
35,"{site, difference, elevation}",0.419433551190799,-20.0,-15.0,0.0,5.0,0.004584628656482929
36,"{community, diversity, local}",0.407885857775571,-20.0,-15.0,0.0,5.0,0.004458406312091481
37,"{heat, heating, thermal}",0.394994321782137,-20.0,-15.0,0.0,5.0,0.004317495063637985
38,"{groundwater, recharge, aquifer}",0.376797354828186,-20.0,-15.0,0.0,5.0,0.004118592672731717
39,"{risk, disaster, hazard}",0.366915269246173,-20.0,-15.0,0.0,5.0,0.004010576295366368
40,"{delta, value, thousand}",0.356660644008822,-20.0,-15.0,0.0,5.0,0.003898487864216362
41,"{effect, treatment, response}",0.345322135437792,-20.0,-15.0,0.0,5.0,0.003774552019864047
42,"{land, surface, agricultural}",0.322596295066915,-20.0,-15.0,0.0,5.0,0.003526146667666593
43,"{area, region, study}",0.301034633381746,-20.0,-15.0,0.0,5.0,0.0032904663989742865
44,"{process, solvent, absorption}",0.298992161007855,-20.0,-15.0,0.0,5.0,0.0032681411048989064
45,"{plant, seed, trait}",0.289750776917816,-20.0,-15.0,0.0,5.0,0.0031671279308109687
46,"{sediment, deposit, erosion}",0.287203162797961,-20.0,-15.0,0.0,5.0,0.003139281172566694
47,"{tree, growth, ring}",0.27258403307555,-20.0,-15.0,0.0,5.0,0.0029794864187423437
48,"{system, performance, hybrid}",0.265530323568347,-20.0,-15.0,0.0,5.0,0.0029023856750144813
49,"{ocean, global, atmosphere}",0.261874905677112,-20.0,-15.0,0.0,5.0,0.002862430040640462
50,"{vulnerability, assessment, social}",0.259533488603912,-20.0,-15.0,0.0,5.0,0.0028368371242414392
51,"{precipitation, annual, wet}",0.254656834711854,-20.0,-15.0,0.0,5.0,0.0027835327399884312
52,"{scale, spatial, large}",0.251707717858746,-20.0,-15.0,0.0,5.0,0.0027512973463302707
53,"{coastal, sea, rise}",0.229264153531067,-20.0,-15.0,0.0,5.0,0.0025059774193044795
54,"{design, problem, propose}",0.205199719984046,-20.0,-15.0,0.0,5.0,0.0022429405417621904
55,"{cloud, aerosol, radiative}",0.188151422606417,-20.0,-15.0,0.0,5.0,0.002056593711662836
56,"{china, province, chinese}",0.180600982619793,-20.0,-15.0,0.0,5.0,0.001974063443320082
57,"{soc, stock, organic-carbon}",0.171651917916693,-20.0,-15.0,0.0,5.0,0.0018762454734174102
58,"{management, research, resource}",0.162581554244088,-20.0,-15.0,0.0,5.0,0.0017771016421714687
59,"{n2o, denitrification, nitrous-oxide}",0.14227212843679,-20.0,-15.0,0.0,5.0,0.0015551089682699561
60,"{reservoir, injection, storage}",0.13778311340276,-20.0,-15.0,0.0,5.0,0.0015060416800047058
61,"{environmental, economic, environment}",0.109878833158915,-20.0,-15.0,0.0,5.0,0.0012010332645327948
62,"{wind, speed, wave}",0.0997012399522717,-20.0,-15.0,0.0,5.0,0.0010897868338723704
0,"{vehicle, transport, road}",4.00641692905791,-15.0,-10.0,-15.0,-10.0,0.28331081178377443
1,"{power, electricity, nuclear}",2.22491512413293,-15.0,-10.0,-15.0,-10.0,0.15733322845066944
2,"{energy, source, supply}",1.03762318174525,-15.0,-10.0,-15.0,-10.0,0.07337475633496669
3,"{design, problem, propose}",0.988863543475546,-15.0,-10.0,-15.0,-10.0,0.06992675455555095
4,"{system, performance, hybrid}",0.664346963853731,-15.0,-10.0,-15.0,-10.0,0.04697880449495421
5,"{emission, reduction, ghg}",0.550397100618266,-15.0,-10.0,-15.0,-10.0,0.038920924142626295
6,"{fuel, fossil, hydrogen}",0.513691493944222,-15.0,-10.0,-15.0,-10.0,0.03632531429772565
7,"{cost, benefit, economic}",0.411128084246733,-15.0,-10.0,-15.0,-10.0,0.029072618591005944
8,"{solar, cycle, activity}",0.254918309929275,-15.0,-10.0,-15.0,-10.0,0.01802635986304929
9,"{price, market, electricity}",0.251125835828704,-15.0,-10.0,-15.0,-10.0,0.017758177860245514
10,"{model, simulation, simulate}",0.231386356168833,-15.0,-10.0,-15.0,-10.0,0.0163623151465907
11,"{technology, cc, storage}",0.227411097194674,-15.0,-10.0,-15.0,-10.0,0.01608120764655711
12,"{wind, speed, wave}",0.226913117774376,-15.0,-10.0,-15.0,-10.0,0.016045993399933654
13,"{oil, palm, biodiesel}",0.197750995634194,-15.0,-10.0,-15.0,-10.0,0.013983815488056842
14,"{plant, seed, trait}",0.182839693557595,-15.0,-10.0,-15.0,-10.0,0.01292937378344181
15,"{production, farm, product}",0.168463015609665,-15.0,-10.0,-15.0,-10.0,0.011912737628916651
16,"{heat, heating, thermal}",0.16411968683145,-15.0,-10.0,-15.0,-10.0,0.011605602344749092
17,"{coal, combustion, gasification}",0.159864862560907,-15.0,-10.0,-15.0,-10.0,0.011304725591423198
18,"{sector, transport, industry}",0.154170927211548,-15.0,-10.0,-15.0,-10.0,0.010902083161881907
19,"{scenario, future, project}",0.143459938496238,-15.0,-10.0,-15.0,-10.0,0.010144663511936769
20,"{country, project, cdm}",0.114622299584359,-15.0,-10.0,-15.0,-10.0,0.008105431191706697
21,"{level, high, low}",0.114394663588644,-15.0,-10.0,-15.0,-10.0,0.008089334080527508
22,"{environmental, economic, environment}",0.112651078843096,-15.0,-10.0,-15.0,-10.0,0.007966037774021743
23,"{co2, carbon-dioxide, mol}",0.105884518113524,-15.0,-10.0,-15.0,-10.0,0.007487545433552817
24,"{water, demand, deep}",0.0887666358182501,-15.0,-10.0,-15.0,-10.0,0.006277067039774282
25,"{management, research, resource}",0.066429848116059,-15.0,-10.0,-15.0,-10.0,0.004697537607714486
26,"{urban, city, urbanization}",0.0660029719641372,-15.0,-10.0,-15.0,-10.0,0.004667351376158067
27,"{gas, hydrate, pressure}",0.0606008324818057,-15.0,-10.0,-15.0,-10.0,0.004285343075671876
28,"{process, solvent, absorption}",0.0474291704056542,-15.0,-10.0,-15.0,-10.0,0.0033539187278285973
29,"{degree, day, latitude}",0.0403132454663447,-15.0,-10.0,-15.0,-10.0,0.00285072135550164
30,"{soc, stock, organic-carbon}",0.0397667158948263,-15.0,-10.0,-15.0,-10.0,0.0028120739208206146
31,"{risk, disaster, hazard}",0.0380342291994822,-15.0,-10.0,-15.0,-10.0,0.002689562404731863
32,"{biomass, root, bioenergy}",0.0375941459195002,-15.0,-10.0,-15.0,-10.0,0.002658442240876754
33,"{scale, spatial, large}",0.0351599333776736,-15.0,-10.0,-15.0,-10.0,0.0024863087002366625
34,"{irrigation, agricultural, farmer}",0.0347397335160663,-15.0,-10.0,-15.0,-10.0,0.0024565945776150347
35,"{data, use, information}",0.0346807803406988,-15.0,-10.0,-15.0,-10.0,0.00245242574739433
36,"{policy, government, maker}",0.0338201774485311,-15.0,-10.0,-15.0,-10.0,0.0023915688499917855
37,"{flow, stream, streamflow}",0.0302142510896412,-15.0,-10.0,-15.0,-10.0,0.002136578432853689
38,"{method, uncertainty, use}",0.029465524498523,-15.0,-10.0,-15.0,-10.0,0.0020836327853861712
39,"{temperature, thermal, warm}",0.0262055621885513,-15.0,-10.0,-15.0,-10.0,0.0018531069602470073
40,"{carbon, low, economy}",0.025492558952471,-15.0,-10.0,-15.0,-10.0,0.0018026874634259743
41,"{building, construction, design}",0.0240371786665204,-15.0,-10.0,-15.0,-10.0,0.0016997713222534872
42,"{increase, decrease, result}",0.0224739033857996,-15.0,-10.0,-15.0,-10.0,0.00158922546627672
43,"{event, extreme, weather}",0.0212688595868448,-15.0,-10.0,-15.0,-10.0,0.0015040116847452089
44,"{waste, material, landfill}",0.0208157084243133,-15.0,-10.0,-15.0,-10.0,0.0014719674352347742
45,"{river, discharge, basin}",0.0186294464666777,-15.0,-10.0,-15.0,-10.0,0.001317367536882365
0,"{vehicle, transport, road}",209.4858454391,-15.0,-10.0,-10.0,-5.0,0.2590510962028177
1,"{sst, enso, anomaly}",136.665544526185,-15.0,-10.0,-10.0,-5.0,0.16900119933380123
2,"{waste, material, landfill}",43.557786580333,-15.0,-10.0,-10.0,-5.0,0.05386374596408686
3,"{emission, reduction, ghg}",39.7823836252292,-15.0,-10.0,-10.0,-5.0,0.04919506645460984
4,"{fuel, fossil, hydrogen}",23.3979160827785,-15.0,-10.0,-10.0,-5.0,0.028933963521021698
5,"{model, simulation, simulate}",21.4246574298063,-15.0,-10.0,-10.0,-5.0,0.026493823395693998
6,"{wind, speed, wave}",19.9083807051869,-15.0,-10.0,-10.0,-5.0,0.024618789085685388
7,"{cost, benefit, economic}",16.8079172657728,-15.0,-10.0,-10.0,-5.0,0.02078474268014686
8,"{energy, source, supply}",15.9411155142283,-15.0,-10.0,-10.0,-5.0,0.019712851911310152
9,"{technology, cc, storage}",13.5165682374771,-15.0,-10.0,-10.0,-5.0,0.016714646335551833
10,"{sector, transport, industry}",11.8148649364627,-15.0,-10.0,-10.0,-5.0,0.014610312724773877
11,"{policy, government, maker}",11.7190115484562,-15.0,-10.0,-10.0,-5.0,0.0144917800134788
12,"{power, electricity, nuclear}",11.6724309672966,-15.0,-10.0,-10.0,-5.0,0.01443417826675522
13,"{system, performance, hybrid}",11.2698402287512,-15.0,-10.0,-10.0,-5.0,0.013936332830359818
14,"{design, problem, propose}",11.1108250623027,-15.0,-10.0,-10.0,-5.0,0.013739693992566205
15,"{urban, city, urbanization}",11.1072651264396,-15.0,-10.0,-10.0,-5.0,0.013735291760588122
16,"{ocean, global, atmosphere}",10.6189141800394,-15.0,-10.0,-10.0,-5.0,0.01313139488282302
17,"{price, market, electricity}",9.20920676819929,-15.0,-10.0,-10.0,-5.0,0.01138814464270796
18,"{winter, summer, spring}",6.95348302164576,-15.0,-10.0,-10.0,-5.0,0.008598706969481987
19,"{scenario, future, project}",6.72544724679568,-15.0,-10.0,-10.0,-5.0,0.00831671695089839
20,"{china, province, chinese}",6.54525528646362,-15.0,-10.0,-10.0,-5.0,0.008093890798834933
21,"{scale, spatial, large}",6.51328848074122,-15.0,-10.0,-10.0,-5.0,0.008054360509582538
22,"{heat, heating, thermal}",6.47732198082761,-15.0,-10.0,-10.0,-5.0,0.008009884181314774
23,"{increase, decrease, result}",6.45879775312818,-15.0,-10.0,-10.0,-5.0,0.007986977041780887
24,"{oil, palm, biodiesel}",6.30753314894271,-15.0,-10.0,-10.0,-5.0,0.007799922582570071
25,"{co2, carbon-dioxide, mol}",6.29301921022179,-15.0,-10.0,-10.0,-5.0,0.007781974583611031
26,"{rainfall, monsoon, rain}",6.04688072218868,-15.0,-10.0,-10.0,-5.0,0.0074775986721549136
27,"{management, research, resource}",5.78922261415547,-15.0,-10.0,-10.0,-5.0,0.0071589775491303935
28,"{data, use, information}",5.27089801965647,-15.0,-10.0,-10.0,-5.0,0.006518015129390767
29,"{change, response, shift}",5.19785200397287,-15.0,-10.0,-10.0,-5.0,0.0064276861126668855
30,"{flux, surface, measurement}",5.11930733278499,-15.0,-10.0,-10.0,-5.0,0.00633055743492992
31,"{trend, station, significant}",5.11254762008893,-15.0,-10.0,-10.0,-5.0,0.006322198345177292
32,"{environmental, economic, environment}",5.03042408843039,-15.0,-10.0,-10.0,-5.0,0.006220644033211255
33,"{country, project, cdm}",5.02073152926389,-15.0,-10.0,-10.0,-5.0,0.00620865817291683
34,"{carbon, low, economy}",4.79545339424453,-15.0,-10.0,-10.0,-5.0,0.005930078263591848
35,"{production, farm, product}",4.72767527932431,-15.0,-10.0,-10.0,-5.0,0.005846263555577373
36,"{precipitation, annual, wet}",3.72119595933106,-15.0,-10.0,-10.0,-5.0,0.004601646905687704
37,"{climate, future, impact}",3.61719186305321,-15.0,-10.0,-10.0,-5.0,0.004473034993537329
38,"{effect, treatment, response}",3.51813812585341,-15.0,-10.0,-10.0,-5.0,0.0043505447166844536
39,"{gas, hydrate, pressure}",3.27335356257659,-15.0,-10.0,-10.0,-5.0,0.004047843074397014
40,"{temperature, thermal, warm}",3.1464104497751,-15.0,-10.0,-10.0,-5.0,0.003890864675891403
41,"{event, extreme, weather}",2.935021443824,-15.0,-10.0,-10.0,-5.0,0.0036294601232254526
42,"{degree, day, latitude}",2.85792407241794,-15.0,-10.0,-10.0,-5.0,0.0035341211826147765
43,"{coastal, sea, rise}",2.84879604471281,-15.0,-10.0,-10.0,-5.0,0.0035228334243501205
44,"{flow, stream, streamflow}",2.76542654910961,-15.0,-10.0,-10.0,-5.0,0.0034197383480187534
45,"{level, high, low}",2.48954868244171,-15.0,-10.0,-10.0,-5.0,0.0030785865932134848
46,"{coral, reef, fish}",2.39864411324406,-15.0,-10.0,-10.0,-5.0,0.002966173612512399
47,"{process, solvent, absorption}",2.33158714399431,-15.0,-10.0,-10.0,-5.0,0.0028832506763313177
48,"{method, uncertainty, use}",2.16726207356861,-15.0,-10.0,-10.0,-5.0,0.002680045588473685
49,"{cloud, aerosol, radiative}",2.15001459300419,-15.0,-10.0,-10.0,-5.0,0.002658717279930525
50,"{coal, combustion, gasification}",1.84567830915804,-15.0,-10.0,-10.0,-5.0,0.002282373724214937
51,"{rate, decomposition, litter}",1.77426604171198,-15.0,-10.0,-10.0,-5.0,0.0021940650075784776
52,"{ice, sea, antarctic}",1.75894721658676,-15.0,-10.0,-10.0,-5.0,0.0021751216826349255
53,"{health, disease, vector}",1.67955146705817,-15.0,-10.0,-10.0,-5.0,0.0020769405577664925
54,"{methane, hydrate, source}",1.67204406355687,-15.0,-10.0,-10.0,-5.0,0.002067656870352805
55,"{population, genetic, trait}",1.49552826001148,-15.0,-10.0,-10.0,-5.0,0.0018493766695606819
56,"{year, period, annual}",1.48200723440764,-15.0,-10.0,-10.0,-5.0,0.0018326565112267413
57,"{solar, cycle, activity}",1.38913655059629,-15.0,-10.0,-10.0,-5.0,0.0017178122247499756
58,"{land, surface, agricultural}",1.35295992052549,-15.0,-10.0,-10.0,-5.0,0.0016730760486273314
59,"{ch4, oxidation, emission}",1.33300800484409,-15.0,-10.0,-10.0,-5.0,0.00164840342400308
60,"{plant, seed, trait}",1.27431830486822,-15.0,-10.0,-10.0,-5.0,0.0015758274889431457
61,"{risk, disaster, hazard}",1.23051561674689,-15.0,-10.0,-10.0,-5.0,0.00152166089668162
62,"{delta, value, thousand}",1.20830468961362,-15.0,-10.0,-10.0,-5.0,0.0014941947687936278
63,"{building, construction, design}",1.078805490459,-15.0,-10.0,-10.0,-5.0,0.0013340555029254535
64,"{water, demand, deep}",1.04527030914277,-15.0,-10.0,-10.0,-5.0,0.0012925857536776211
65,"{temperature, degreesc, warm}",0.989623960806602,-15.0,-10.0,-10.0,-5.0,0.0012237732403264083
66,"{food, diet, consumption}",0.971465095319225,-15.0,-10.0,-10.0,-5.0,0.0012013179092731604
67,"{record, cal, holocene}",0.91603724352846,-15.0,-10.0,-10.0,-5.0,0.0011327755896884265
0,"{sediment, deposit, erosion}",147.774662469204,-15.0,-10.0,-5.0,0.0,0.13396184101985237
1,"{sst, enso, anomaly}",105.268170492453,-15.0,-10.0,-5.0,0.0,0.09542852397243348
2,"{river, discharge, basin}",81.4780903806569,-15.0,-10.0,-5.0,0.0,0.073862154768578
3,"{ocean, global, atmosphere}",76.1069374773361,-15.0,-10.0,-5.0,0.0,0.06899305529438413
4,"{record, cal, holocene}",75.9393911857473,-15.0,-10.0,-5.0,0.0,0.06884116992173465
5,"{biochar, amendment, application}",36.4131951136175,-15.0,-10.0,-5.0,0.0,0.03300957399142668
6,"{water, demand, deep}",33.7475519852072,-15.0,-10.0,-5.0,0.0,0.03059309436618524
7,"{event, extreme, weather}",24.3253834907643,-15.0,-10.0,-5.0,0.0,0.022051636603235756
8,"{runoff, basin, hydrological}",19.8430571601127,-15.0,-10.0,-5.0,0.0,0.01798828313470063
9,"{precipitation, annual, wet}",18.1966227723961,-15.0,-10.0,-5.0,0.0,0.016495744576252743
10,"{increase, decrease, result}",17.3991798139965,-15.0,-10.0,-5.0,0.0,0.015772840358232346
11,"{model, simulation, simulate}",17.3125475179025,-15.0,-10.0,-5.0,0.0,0.01569430577265041
12,"{rate, decomposition, litter}",16.9382879577802,-15.0,-10.0,-5.0,0.0,0.015355029073549766
13,"{change, response, shift}",16.3141610069886,-15.0,-10.0,-5.0,0.0,0.014789240636201288
14,"{heat, heating, thermal}",14.8684622782507,-15.0,-10.0,-5.0,0.0,0.013478674534910756
15,"{degree, day, latitude}",14.3827982946978,-15.0,-10.0,-5.0,0.0,0.013038406627905112
16,"{soil, organic, microbial}",14.2748821469291,-15.0,-10.0,-5.0,0.0,0.012940577638893697
17,"{temperature, thermal, warm}",14.1375487042273,-15.0,-10.0,-5.0,0.0,0.012816081053954707
18,"{carbon, low, economy}",14.0885192108419,-15.0,-10.0,-5.0,0.0,0.012771634454731059
19,"{climate, future, impact}",13.6315509506086,-15.0,-10.0,-5.0,0.0,0.012357380018919038
20,"{flux, surface, measurement}",13.2767794061002,-15.0,-10.0,-5.0,0.0,0.01203576974791804
21,"{winter, summer, spring}",13.1352457641249,-15.0,-10.0,-5.0,0.0,0.011907465565533544
22,"{system, performance, hybrid}",12.5798169191347,-15.0,-10.0,-5.0,0.0,0.011403953871531716
23,"{scale, spatial, large}",12.489884393583,-15.0,-10.0,-5.0,0.0,0.011322427536169717
24,"{coastal, sea, rise}",11.9866909466728,-15.0,-10.0,-5.0,0.0,0.010866268683150758
25,"{co2, carbon-dioxide, mol}",10.4491211193049,-15.0,-10.0,-5.0,0.0,0.009472418876092627
26,"{delta, value, thousand}",10.335851086813,-15.0,-10.0,-5.0,0.0,0.00936973644169251
27,"{flow, stream, streamflow}",10.2961634167548,-15.0,-10.0,-5.0,0.0,0.009333758465103372
28,"{lake, diatom, level}",10.0648070302272,-15.0,-10.0,-5.0,0.0,0.009124027466885754
29,"{ice, sea, antarctic}",10.0191729594988,-15.0,-10.0,-5.0,0.0,0.009082658912724577
30,"{trend, station, significant}",9.357764564778,-15.0,-10.0,-5.0,0.0,0.008483073809688066
31,"{wind, speed, wave}",9.3486506149418,-15.0,-10.0,-5.0,0.0,0.00847481176071012
32,"{concentration, nutrient, doc}",9.25529323546068,-15.0,-10.0,-5.0,0.0,0.008390180700018736
33,"{data, use, information}",8.23687557048829,-15.0,-10.0,-5.0,0.0,0.007466956765365717
34,"{effect, treatment, response}",7.19488216763995,-15.0,-10.0,-5.0,0.0,0.006522360768706315
35,"{reservoir, injection, storage}",6.60645654330164,-15.0,-10.0,-5.0,0.0,0.0059889365766121975
36,"{site, difference, elevation}",6.37284435307277,-15.0,-10.0,-5.0,0.0,0.005777160629607337
37,"{flood, flooding, damage}",6.35731965111716,-15.0,-10.0,-5.0,0.0,0.005763087055555415
38,"{ecosystem, grassland, ecological}",5.88439325747155,-15.0,-10.0,-5.0,0.0,0.005334366128022604
39,"{management, research, resource}",5.6985314547752,-15.0,-10.0,-5.0,0.0,0.005165877235214877
40,"{china, province, chinese}",5.45550138213694,-15.0,-10.0,-5.0,0.0,0.00494556371590236
41,"{process, solvent, absorption}",5.14934047241596,-15.0,-10.0,-5.0,0.0,0.0046680203371578305
