,docdynamictopic__topic__title,tscore,x1,x2,y1,y2,proportion
37,"{area, region, distribution}",0.298220082976227,-20.0,-15.0,-10.0,-5.0,0.0012371256744333169
38,"{site, elevation, high}",0.258148592225767,-20.0,-15.0,-10.0,-5.0,0.00107089451546686
39,"{project, future, projection}",0.248932464730758,-20.0,-15.0,-10.0,-5.0,0.0010326626572058743
0,"{disease, health, vector}",144.87165665144,-20.0,-15.0,-5.0,0.0,0.5025492689164363
1,"{risk, vulnerability, hazard}",9.26457683866149,-20.0,-15.0,-5.0,0.0,0.03213814506374806
2,"{research, social, science}",8.05012598792428,-20.0,-15.0,-5.0,0.0,0.02792530315056861
3,"{population, genetic, size}",7.59467939918224,-20.0,-15.0,-5.0,0.0,0.02634539196922904
4,"{cloud, feedback, radiative}",6.76061934245021,-20.0,-15.0,-5.0,0.0,0.023452098129485288
5,"{aerosol, forcing, dust}",6.28612235333786,-20.0,-15.0,-5.0,0.0,0.021806102491047953
6,"{temperature, air, warm}",5.58499579881948,-20.0,-15.0,-5.0,0.0,0.019373945328388698
7,"{model, simulation, simulate}",4.78979192339787,-20.0,-15.0,-5.0,0.0,0.01661544076324694
8,"{policy, government, market}",3.92349505103474,-20.0,-15.0,-5.0,0.0,0.013610319748318868
9,"{plant, seed, herbivore}",3.34013628985042,-20.0,-15.0,-5.0,0.0,0.01158669051865848
10,"{extreme, event, weather}",3.32757910373767,-20.0,-15.0,-5.0,0.0,0.011543130550846464
11,"{change, shift, response}",3.32678704595639,-20.0,-15.0,-5.0,0.0,0.011540382959853704
12,"{community, diversity, composition}",3.2742177968191,-20.0,-15.0,-5.0,0.0,0.011358024047613236
13,"{approach, decision, management}",3.20912149538065,-20.0,-15.0,-5.0,0.0,0.011132209699567455
14,"{specie, distribution, range}",2.96034059777234,-20.0,-15.0,-5.0,0.0,0.01026920681064323
15,"{country, income, gdp}",2.8994757002112,-20.0,-15.0,-5.0,0.0,0.0100580708957305
16,"{data, use, estimate}",2.7531812109012,-20.0,-15.0,-5.0,0.0,0.009550585923524152
17,"{climate, global, regional}",2.7153182762668,-20.0,-15.0,-5.0,0.0,0.009419242149597898
18,"{method, use, analysis}",2.57332479397699,-20.0,-15.0,-5.0,0.0,0.008926677058778709
19,"{project, future, projection}",2.53213356857029,-20.0,-15.0,-5.0,0.0,0.008783787685574985
20,"{urban, city, urbanization}",2.44168270801772,-20.0,-15.0,-5.0,0.0,0.00847002021101008
21,"{system, power, efficiency}",2.4203921656349,-20.0,-15.0,-5.0,0.0,0.008396164863755622
22,"{year, period, annual}",2.30750904470729,-20.0,-15.0,-5.0,0.0,0.008004581505033727
23,"{adaptation, local, vulnerability}",2.29640623970065,-20.0,-15.0,-5.0,0.0,0.007966066679787866
24,"{habitat, conservation, biodiversity}",2.13115666520151,-20.0,-15.0,-5.0,0.0,0.007392827891933709
25,"{heat, stress, wave}",2.09510584268461,-20.0,-15.0,-5.0,0.0,0.00726777020350474
26,"{crop, yield, wheat}",2.0637288210559,-20.0,-15.0,-5.0,0.0,0.007158925591351085
27,"{scenario, impact, future}",1.98652610326427,-20.0,-15.0,-5.0,0.0,0.006891114963093457
28,"{increase, effect, concentration}",1.91334254649373,-20.0,-15.0,-5.0,0.0,0.006637246512895307
29,"{degree, day, warm}",1.73841687428834,-20.0,-15.0,-5.0,0.0,0.006030442043936672
30,"{area, region, distribution}",1.56563040404051,-20.0,-15.0,-5.0,0.0,0.00543105831140561
31,"{winter, season, summer}",1.55351068986572,-20.0,-15.0,-5.0,0.0,0.005389015902015131
32,"{water, irrigation, deep}",1.34013308694884,-20.0,-15.0,-5.0,0.0,0.004648824474460596
33,"{ecosystem, grassland, net}",1.32991459523995,-20.0,-15.0,-5.0,0.0,0.0046133772679025405
34,"{uncertainty, estimate, parameter}",1.25660574480432,-20.0,-15.0,-5.0,0.0,0.004359074183068147
35,"{trait, response, stress}",1.24848700634911,-20.0,-15.0,-5.0,0.0,0.004330910868245248
36,"{precipitation, annual, region}",1.17572756743769,-20.0,-15.0,-5.0,0.0,0.004078513652137752
37,"{household, farmer, farm}",1.15434108721636,-20.0,-15.0,-5.0,0.0,0.004004325503480184
38,"{fish, fishery, marine}",1.11244440763332,-20.0,-15.0,-5.0,0.0,0.0038589889609075994
39,"{cost, price, electricity}",1.10396940099052,-20.0,-15.0,-5.0,0.0,0.0038295897775832283
40,"{sea, level, rise}",1.0815973744831,-20.0,-15.0,-5.0,0.0,0.003751982840344057
41,"{flood, flooding, damage}",1.07976523087641,-20.0,-15.0,-5.0,0.0,0.0037456272670637206
42,"{china, province, chinese}",1.07150066801127,-20.0,-15.0,-5.0,0.0,0.003716958097939887
43,"{drought, index, severe}",1.02784924584055,-20.0,-15.0,-5.0,0.0,0.0035655344806077662
44,"{rainfall, monsoon, rain}",1.01554427493232,-20.0,-15.0,-5.0,0.0,0.00352284942904625
45,"{trend, station, significant}",0.962727913392095,-20.0,-15.0,-5.0,0.0,0.0033396333018038587
46,"{emission, greenhouse-gas, reduction}",0.96120526298076,-20.0,-15.0,-5.0,0.0,0.0033343513379696715
47,"{site, elevation, high}",0.92639514524077,-20.0,-15.0,-5.0,0.0,0.003213597564419494
48,"{production, product, food}",0.920359311005977,-20.0,-15.0,-5.0,0.0,0.0031926596932574753
49,"{tree, ring, stand}",0.904233634794965,-20.0,-15.0,-5.0,0.0,0.003136720892128658
50,"{forest, stand, disturbance}",0.903095386728905,-20.0,-15.0,-5.0,0.0,0.0031327723921482907
51,"{sst, pacific, enso}",0.886439206623252,-20.0,-15.0,-5.0,0.0,0.0030749933114881177
52,"{leaf, photosynthetic, photosynthesis}",0.645293109186131,-20.0,-15.0,-5.0,0.0,0.0022384749905811257
53,"{permafrost, arctic, thaw}",0.628782881560585,-20.0,-15.0,-5.0,0.0,0.002181202208488041
54,"{growth, radial, grow}",0.583628002845618,-20.0,-15.0,-5.0,0.0,0.002024563209454468
55,"{rate, high, low}",0.578487124969345,-20.0,-15.0,-5.0,0.0,0.002006729876986091
56,"{root, fine, shoot}",0.572532650762019,-20.0,-15.0,-5.0,0.0,0.001986074237858051
57,"{building, construction, design}",0.567944061504133,-20.0,-15.0,-5.0,0.0,0.0019701567545475883
58,"{land, surface, agricultural}",0.534870137173151,-20.0,-15.0,-5.0,0.0,0.001855425710001565
59,"{scale, spatial, pattern}",0.511542506321046,-20.0,-15.0,-5.0,0.0,0.0017745038506037398
60,"{process, cycle, chemical}",0.511367498550871,-20.0,-15.0,-5.0,0.0,0.0017738967613428794
61,"{rice, paddy, field}",0.466706365822861,-20.0,-15.0,-5.0,0.0,0.001618970531325075
62,"{vegetation, ndvi, pollen}",0.440588077136542,-20.0,-15.0,-5.0,0.0,0.0015283680823157534
63,"{soil, content, microbial}",0.38690191737,-20.0,-15.0,-5.0,0.0,0.0013421346881155325
64,"{fuel, combustion, vehicle}",0.379211503814051,-20.0,-15.0,-5.0,0.0,0.001315457201300386
65,"{reservoir, storage, injection}",0.370928699974734,-20.0,-15.0,-5.0,0.0,0.0012867247555602092
66,"{ice, sheet, sea}",0.370541131010975,-20.0,-15.0,-5.0,0.0,0.0012853803069365535
67,"{ozone, stratospheric, tropospheric}",0.369849915911901,-20.0,-15.0,-5.0,0.0,0.0012829825318939208
68,"{coral, reef, bleaching}",0.342166476258714,-20.0,-15.0,-5.0,0.0,0.0011869506877059698
69,"{river, flow, discharge}",0.341589109217467,-20.0,-15.0,-5.0,0.0,0.0011849478433181733
70,"{wind, speed, wave}",0.338762529547704,-20.0,-15.0,-5.0,0.0,0.0011751426434646842
71,"{material, waste, concrete}",0.336506561666699,-20.0,-15.0,-5.0,0.0,0.0011673168545180872
72,"{ocean, circulation, deep}",0.303839762143814,-20.0,-15.0,-5.0,0.0,0.00105399809640128
0,"{ozone, stratospheric, tropospheric}",145.054513263454,-20.0,-15.0,0.0,5.0,0.2834751760630378
1,"{soc, stock, soil}",67.5545294669115,-20.0,-15.0,0.0,5.0,0.13201955391561884
2,"{soil, content, microbial}",45.2302993041779,-20.0,-15.0,0.0,5.0,0.08839205875206713
3,"{cloud, feedback, radiative}",15.3623311399319,-20.0,-15.0,0.0,5.0,0.030022089121221923
4,"{aerosol, forcing, dust}",14.3732015754554,-20.0,-15.0,0.0,5.0,0.0280890663483981
5,"{model, simulation, simulate}",12.5743948865696,-20.0,-15.0,0.0,5.0,0.0245737186948636
6,"{increase, effect, concentration}",10.0011841459518,-20.0,-15.0,0.0,5.0,0.01954497914493254
7,"{emission, greenhouse-gas, reduction}",9.67232906754964,-20.0,-15.0,0.0,5.0,0.018902308681587755
8,"{crop, yield, wheat}",9.20494407554339,-20.0,-15.0,0.0,5.0,0.017988913848725464
9,"{year, period, annual}",9.04889185619323,-20.0,-15.0,0.0,5.0,0.017683946224071347
10,"{carbon, nitrogen, net}",7.36439845539169,-20.0,-15.0,0.0,5.0,0.014391997200038125
11,"{temperature, air, warm}",6.56637410379385,-20.0,-15.0,0.0,5.0,0.012832444942874508
12,"{change, shift, response}",6.51567743276014,-20.0,-15.0,0.0,5.0,0.012733370136970406
13,"{trend, station, significant}",5.86780490306321,-20.0,-15.0,0.0,5.0,0.011467254555384332
14,"{scenario, impact, future}",5.53611993920714,-20.0,-15.0,0.0,5.0,0.010819053741695821
15,"{solar, radiation, cycle}",5.20638548168552,-20.0,-15.0,0.0,5.0,0.010174664737196356
16,"{co2, concentration, mol}",4.70372155269163,-20.0,-15.0,0.0,5.0,0.0091923254595947
17,"{methane, concentration, oxidation}",4.57644657096286,-20.0,-15.0,0.0,5.0,0.00894359622641011
18,"{leaf, photosynthetic, photosynthesis}",4.39326090239274,-20.0,-15.0,0.0,5.0,0.008585602610893816
19,"{land, surface, agricultural}",4.32643976820397,-20.0,-15.0,0.0,5.0,0.008455016306802126
20,"{site, elevation, high}",4.31526425212262,-20.0,-15.0,0.0,5.0,0.008433176370095006
21,"{flux, measurement, surface}",4.23301263157136,-20.0,-15.0,0.0,5.0,0.008272434783413793
22,"{plant, seed, herbivore}",4.21284019363473,-20.0,-15.0,0.0,5.0,0.008233012463714435
23,"{forest, stand, disturbance}",4.11172488285353,-20.0,-15.0,0.0,5.0,0.008035406199135066
24,"{sst, pacific, enso}",3.70618929809969,-20.0,-15.0,0.0,5.0,0.00724288159096153
25,"{root, fine, shoot}",3.70559423364199,-20.0,-15.0,0.0,5.0,0.0072417186764260205
26,"{climate, global, regional}",3.63102588588438,-20.0,-15.0,0.0,5.0,0.007095992252382074
27,"{ecosystem, grassland, net}",3.56059105628375,-20.0,-15.0,0.0,5.0,0.006958343824402832
28,"{data, use, estimate}",3.15647519416186,-20.0,-15.0,0.0,5.0,0.006168593732609367
29,"{biomass, phytoplankton, bioenergy}",3.11738964072184,-20.0,-15.0,0.0,5.0,0.006092210144855656
30,"{water, irrigation, deep}",3.06354381852004,-20.0,-15.0,0.0,5.0,0.005986981058317746
31,"{rate, high, low}",2.98866510441202,-20.0,-15.0,0.0,5.0,0.005840648095712214
32,"{uncertainty, estimate, parameter}",2.95625070747502,-20.0,-15.0,0.0,5.0,0.00577730172563406
33,"{vegetation, ndvi, pollen}",2.87589779659636,-20.0,-15.0,0.0,5.0,0.005620270723660786
34,"{winter, season, summer}",2.82336910288299,-20.0,-15.0,0.0,5.0,0.005517615657205086
35,"{system, power, efficiency}",2.80822776848428,-20.0,-15.0,0.0,5.0,0.005488025454612024
36,"{method, use, analysis}",2.78984149515068,-20.0,-15.0,0.0,5.0,0.005452093776561311
37,"{tree, ring, stand}",2.68309932608971,-20.0,-15.0,0.0,5.0,0.005243491131340945
38,"{china, province, chinese}",2.49271383302144,-20.0,-15.0,0.0,5.0,0.004871427139996158
39,"{sea, level, rise}",2.42289465295378,-20.0,-15.0,0.0,5.0,0.004734981855275442
40,"{degree, day, warm}",2.29071932332739,-20.0,-15.0,0.0,5.0,0.004476676036352185
41,"{n2o, denitrification, nitrous-oxide}",2.26871047762519,-20.0,-15.0,0.0,5.0,0.0044336648864747325
42,"{rice, paddy, field}",2.16438190291065,-20.0,-15.0,0.0,5.0,0.004229779047832156
43,"{research, social, science}",2.15212549376775,-20.0,-15.0,0.0,5.0,0.004205826758023883
44,"{ch4, oxidation, uptake}",2.08144916008338,-20.0,-15.0,0.0,5.0,0.004067706366703977
45,"{growth, radial, grow}",1.94504250185745,-20.0,-15.0,0.0,5.0,0.003801131404044691
46,"{project, future, projection}",1.91236305643494,-20.0,-15.0,0.0,5.0,0.003737267058590213
47,"{permafrost, arctic, thaw}",1.8662515216048,-20.0,-15.0,0.0,5.0,0.003647152830770428
48,"{gas, hydrate, pressure}",1.82998051222437,-20.0,-15.0,0.0,5.0,0.003576269612187446
49,"{delta, isotope, value}",1.81228823802557,-20.0,-15.0,0.0,5.0,0.003541694193397468
50,"{community, diversity, composition}",1.63157559407622,-20.0,-15.0,0.0,5.0,0.00318853352705324
51,"{wind, speed, wave}",1.61498410891983,-20.0,-15.0,0.0,5.0,0.0031561093434133098
52,"{precipitation, annual, region}",1.58527453831945,-20.0,-15.0,0.0,5.0,0.003098048924835339
53,"{ocean, circulation, deep}",1.42016699630687,-20.0,-15.0,0.0,5.0,0.0027753847864479698
54,"{production, product, food}",1.28165174286827,-20.0,-15.0,0.0,5.0,0.002504689066800781
55,"{cost, price, electricity}",1.232462657552,-20.0,-15.0,0.0,5.0,0.0024085604851613804
56,"{urban, city, urbanization}",1.15281546701704,-20.0,-15.0,0.0,5.0,0.0022529086488147446
57,"{reservoir, storage, injection}",1.13030861031936,-20.0,-15.0,0.0,5.0,0.0022089242527317866
58,"{area, region, distribution}",1.09949394839894,-20.0,-15.0,0.0,5.0,0.0021487041912067184
59,"{reaction, catalyst, sorbent}",1.01573663659028,-20.0,-15.0,0.0,5.0,0.0019850200825405964
60,"{heat, stress, wave}",0.977761771179166,-20.0,-15.0,0.0,5.0,0.0019108070751946338
61,"{ice, sheet, sea}",0.963040307693874,-20.0,-15.0,0.0,5.0,0.0018820374122623317
62,"{risk, vulnerability, hazard}",0.915245743448045,-20.0,-15.0,0.0,5.0,0.001788634096435577
63,"{specie, community, distribution}",0.864080372752311,-20.0,-15.0,0.0,5.0,0.0016886433264830364
64,"{material, waste, concrete}",0.83461850409078,-20.0,-15.0,0.0,5.0,0.0016310669835063454
65,"{household, farmer, farm}",0.813825861573769,-20.0,-15.0,0.0,5.0,0.001590432618771894
66,"{sediment, erosion, core}",0.784225136442326,-20.0,-15.0,0.0,5.0,0.0015325849132476325
67,"{approach, decision, management}",0.784010209989594,-20.0,-15.0,0.0,5.0,0.001532164889680919
68,"{snow, cover, depth}",0.735663078748978,-20.0,-15.0,0.0,5.0,0.0014376817106867951
69,"{specie, distribution, range}",0.693170354224467,-20.0,-15.0,0.0,5.0,0.001354639602620112
70,"{disease, health, vector}",0.691407852277016,-20.0,-15.0,0.0,5.0,0.001351195204106584
71,"{policy, government, market}",0.687099935085834,-20.0,-15.0,0.0,5.0,0.0013427763858515648
72,"{fire, burn, wildfire}",0.681880383642494,-20.0,-15.0,0.0,5.0,0.001332575991316556
73,"{river, flow, discharge}",0.661839372932498,-20.0,-15.0,0.0,5.0,0.0012934105154435024
74,"{fuel, combustion, vehicle}",0.639715728851907,-20.0,-15.0,0.0,5.0,0.001250175018940812
75,"{biochar, amendment, application}",0.627467381143293,-20.0,-15.0,0.0,5.0,0.001226238483323513
76,"{drought, index, severe}",0.61538318059501,-20.0,-15.0,0.0,5.0,0.0012026227350028528
77,"{energy, technology, source}",0.519467614358861,-20.0,-15.0,0.0,5.0,0.001015178157000683
78,"{trait, response, stress}",0.518435358261354,-20.0,-15.0,0.0,5.0,0.0010131608534890613
79,"{process, cycle, chemical}",0.513981164215699,-20.0,-15.0,0.0,5.0,0.0010044561712775004
0,"{soc, stock, soil}",224.621089621829,-20.0,-15.0,5.0,10.0,0.5352218847168474
1,"{soil, content, microbial}",55.4561653688028,-20.0,-15.0,5.0,10.0,0.13213965526492275
2,"{land, surface, agricultural}",8.17946739753634,-20.0,-15.0,5.0,10.0,0.019489843824815833
3,"{crop, yield, wheat}",7.30289564203214,-20.0,-15.0,5.0,10.0,0.01740116912441085
4,"{carbon, nitrogen, net}",6.43797157465823,-20.0,-15.0,5.0,10.0,0.015340248263167563
5,"{year, period, annual}",6.15328280279023,-20.0,-15.0,5.0,10.0,0.0146618985085054
6,"{site, elevation, high}",5.84964238335558,-20.0,-15.0,5.0,10.0,0.013938391210772864
7,"{model, simulation, simulate}",5.35188734150916,-20.0,-15.0,5.0,10.0,0.01275235212569461
8,"{forest, stand, disturbance}",5.25846895115187,-20.0,-15.0,5.0,10.0,0.01252975696760673
9,"{change, shift, response}",4.49723630222078,-20.0,-15.0,5.0,10.0,0.010715909595773388
10,"{china, province, chinese}",4.19223317862233,-20.0,-15.0,5.0,10.0,0.009989155278395064
11,"{increase, effect, concentration}",3.83676852357898,-20.0,-15.0,5.0,10.0,0.009142162402780249
12,"{data, use, estimate}",3.69238533557302,-20.0,-15.0,5.0,10.0,0.008798129515502923
13,"{root, fine, shoot}",3.57170148418098,-20.0,-15.0,5.0,10.0,0.00851056685384153
14,"{method, use, analysis}",3.46190472815538,-20.0,-15.0,5.0,10.0,0.008248945708673214
15,"{vegetation, ndvi, pollen}",3.42972876716164,-20.0,-15.0,5.0,10.0,0.00817227758051731
16,"{rice, paddy, field}",3.36996423082858,-20.0,-15.0,5.0,10.0,0.008029872039571612
17,"{delta, isotope, value}",2.99267614091132,-20.0,-15.0,5.0,10.0,0.007130878793181842
18,"{permafrost, arctic, thaw}",2.73792452124055,-20.0,-15.0,5.0,10.0,0.00652386258537867
19,"{wetland, marsh, coastal}",2.6599192589204,-20.0,-15.0,5.0,10.0,0.00633799346869371
20,"{area, region, distribution}",2.65649913622146,-20.0,-15.0,5.0,10.0,0.0063298440802281326
21,"{scenario, impact, future}",2.51616675651057,-20.0,-15.0,5.0,10.0,0.005995463364320663
22,"{ecosystem, grassland, net}",2.49999708806486,-20.0,-15.0,5.0,10.0,0.005956934656106623
23,"{rate, high, low}",2.45144258390248,-20.0,-15.0,5.0,10.0,0.005841240117926644
24,"{uncertainty, estimate, parameter}",2.3886859289308,-20.0,-15.0,5.0,10.0,0.005691705026591199
25,"{biomass, phytoplankton, bioenergy}",2.29037680900579,-20.0,-15.0,5.0,10.0,0.005457456352347367
26,"{temperature, air, warm}",2.13296679240336,-20.0,-15.0,5.0,10.0,0.005082383442225238
27,"{system, power, efficiency}",2.04216817033118,-20.0,-15.0,5.0,10.0,0.00486603060680367
28,"{plant, seed, herbivore}",1.91143593214992,-20.0,-15.0,5.0,10.0,0.0045545248838529525
29,"{project, future, projection}",1.77633353330667,-20.0,-15.0,5.0,10.0,0.004232606044173242
30,"{tree, ring, stand}",1.69159488909645,-20.0,-15.0,5.0,10.0,0.004030692782426974
31,"{precipitation, annual, region}",1.64860815321199,-20.0,-15.0,5.0,10.0,0.003928264992424524
32,"{co2, concentration, mol}",1.64553554123063,-20.0,-15.0,5.0,10.0,0.003920943644378195
33,"{reservoir, storage, injection}",1.63784351609762,-20.0,-15.0,5.0,10.0,0.0039026152665935883
34,"{sediment, erosion, core}",1.61712215094287,-20.0,-15.0,5.0,10.0,0.0038532408817987173
35,"{flux, measurement, surface}",1.36714906849837,-20.0,-15.0,5.0,10.0,0.0032576108608613464
36,"{emission, greenhouse-gas, reduction}",1.28560876257408,-20.0,-15.0,5.0,10.0,0.003063318524862698
37,"{climate, global, regional}",1.28442713008733,-20.0,-15.0,5.0,10.0,0.0030605029585787586
38,"{degree, day, warm}",1.27277497446732,-20.0,-15.0,5.0,10.0,0.003032738474386934
39,"{scale, spatial, pattern}",1.1965549299392,-20.0,-15.0,5.0,10.0,0.0028511231329502768
40,"{water, irrigation, deep}",0.972741575468826,-20.0,-15.0,5.0,10.0,0.0023178259006818775
41,"{household, farmer, farm}",0.900605710191606,-20.0,-15.0,5.0,10.0,0.002145942246149012
42,"{approach, decision, management}",0.862841453547625,-20.0,-15.0,5.0,10.0,0.002055958457672376
43,"{trend, station, significant}",0.806495762037245,-20.0,-15.0,5.0,10.0,0.0019216992602985557
44,"{community, diversity, composition}",0.753035049451846,-20.0,-15.0,5.0,10.0,0.0017943143233078384
45,"{rainfall, monsoon, rain}",0.687109467258157,-20.0,-15.0,5.0,10.0,0.0016372283862207777
46,"{growth, radial, grow}",0.671842067202572,-20.0,-15.0,5.0,10.0,0.001600849582047787
47,"{specie, distribution, range}",0.656419272563694,-20.0,-15.0,5.0,10.0,0.0015641005072920791
48,"{ch4, oxidation, uptake}",0.652192381775781,-20.0,-15.0,5.0,10.0,0.0015540287706719428
49,"{material, waste, concrete}",0.637807449225911,-20.0,-15.0,5.0,10.0,0.0015197526894552222
50,"{sea, level, rise}",0.634126174324947,-20.0,-15.0,5.0,10.0,0.0015109810336237416
51,"{urban, city, urbanization}",0.598762176437133,-20.0,-15.0,5.0,10.0,0.0014267165256360687
52,"{research, social, science}",0.594714171088561,-20.0,-15.0,5.0,10.0,0.0014170710330616437
53,"{production, product, food}",0.572598323318351,-20.0,-15.0,5.0,10.0,0.0013643739076687825
54,"{cost, price, electricity}",0.535125370329306,-20.0,-15.0,5.0,10.0,0.0012750842307356445
55,"{leaf, photosynthetic, photosynthesis}",0.532944467056327,-20.0,-15.0,5.0,10.0,0.0012698876253674036
56,"{process, cycle, chemical}",0.48450592679877,-20.0,-15.0,5.0,10.0,0.00115446940327067
57,"{policy, government, market}",0.476012438794538,-20.0,-15.0,5.0,10.0,0.0011342313184804196
58,"{country, income, gdp}",0.464151151651491,-20.0,-15.0,5.0,10.0,0.0011059685205812666
59,"{fire, burn, wildfire}",0.436908022258519,-20.0,-15.0,5.0,10.0,0.0010410542283220664
60,"{n2o, denitrification, nitrous-oxide}",0.436424112022853,-20.0,-15.0,5.0,10.0,0.00103990117831771
0,"{coral, reef, bleaching}",249.538990605706,-15.0,-10.0,-15.0,-10.0,0.5294878170675595
1,"{fish, fishery, marine}",17.709547681572,-15.0,-10.0,-15.0,-10.0,0.03757725283895976
2,"{community, diversity, composition}",13.2513977982474,-15.0,-10.0,-15.0,-10.0,0.028117664803631856
3,"{habitat, conservation, biodiversity}",11.4174683363915,-15.0,-10.0,-15.0,-10.0,0.024226315780150793
4,"{uncertainty, estimate, parameter}",10.3496325951677,-15.0,-10.0,-15.0,-10.0,0.021960513493161894
5,"{disease, health, vector}",10.3189618948472,-15.0,-10.0,-15.0,-10.0,0.021895434436293004
6,"{temperature, air, warm}",10.0716797493061,-15.0,-10.0,-15.0,-10.0,0.02137073533766907
7,"{trait, response, stress}",8.67909648465787,-15.0,-10.0,-15.0,-10.0,0.018415862950417593
8,"{degree, day, warm}",7.73693169308599,-15.0,-10.0,-15.0,-10.0,0.016416717335552306
9,"{sst, pacific, enso}",7.64432037564056,-15.0,-10.0,-15.0,-10.0,0.01622020870902102
10,"{delta, isotope, value}",7.39279399364656,-15.0,-10.0,-15.0,-10.0,0.015686503917582872
11,"{specie, distribution, range}",6.90625915028303,-15.0,-10.0,-15.0,-10.0,0.014654143116913784
12,"{sea, level, rise}",6.38242835396939,-15.0,-10.0,-15.0,-10.0,0.013542645373897232
13,"{growth, radial, grow}",5.72380621777424,-15.0,-10.0,-15.0,-10.0,0.012145138730467023
14,"{population, genetic, size}",5.17258991893054,-15.0,-10.0,-15.0,-10.0,0.010975532673720648
15,"{ecosystem, grassland, net}",5.02385768721793,-15.0,-10.0,-15.0,-10.0,0.010659943095891782
16,"{heat, stress, wave}",4.72659367139948,-15.0,-10.0,-15.0,-10.0,0.010029189262807837
17,"{site, elevation, high}",4.52228953857775,-15.0,-10.0,-15.0,-10.0,0.00959568366497288
18,"{building, construction, design}",4.2010205931387,-15.0,-10.0,-15.0,-10.0,0.008913994634335957
