,WG,period,score,topic_id,topic_title,tpsum,share,tscore
472,2,AR2,1.06443155989594,9214,"{ecosystem, function, ecolog}",2.187709361343739,0.4865507177069183,738.886292844124
473,3,AR2,0.184573669548216,9214,"{ecosystem, function, ecolog}",2.187709361343739,0.08436845991043658,738.886292844124
474,1,AR2,0.6209681743258829,9168,"{biomass, root, aboveground}",1.7662915513814452,0.3515660672442291,595.8731385593351
475,2,AR2,0.9247512014465072,9168,"{biomass, root, aboveground}",1.7662915513814452,0.5235552424644981,595.8731385593351
476,3,AR2,0.22057217560905495,9168,"{biomass, root, aboveground}",1.7662915513814452,0.12487869029127265,595.8731385593351
477,1,AR2,1.68153093009192,9218,"{carbon, dioxid, sequestr}",4.045118636894638,0.4156938475808956,1125.98978980338
478,2,AR2,1.6125654687279498,9218,"{carbon, dioxid, sequestr}",4.045118636894638,0.3986447898017365,1125.98978980338
479,3,AR2,0.7510222380747679,9218,"{carbon, dioxid, sequestr}",4.045118636894638,0.1856613626173678,1125.98978980338
480,1,AR2,1.28589879079292,9167,"{soil, moistur, microbi}",4.379203353176717,0.29363760645189424,1458.1758268853303
481,2,AR2,2.67431817195857,9167,"{soil, moistur, microbi}",4.379203353176717,0.6106859984062156,1458.1758268853303
482,3,AR2,0.418986390425226,9167,"{soil, moistur, microbi}",4.379203353176717,0.0956763951418902,1458.1758268853303
483,1,AR2,2.29453209921103,9126,"{cloud, radiat, feedback}",2.5078333194482694,0.914946013922422,272.198447595023
484,2,AR2,0.173472250755065,9126,"{cloud, radiat, feedback}",2.5078333194482694,0.06917216124763402,272.198447595023
485,3,AR2,0.0398289694821746,9126,"{cloud, radiat, feedback}",2.5078333194482694,0.015881824829944075,272.198447595023
486,1,AR2,0.105551136190962,9170,"{technolog, ccs, captur}",0.5477251566500191,0.19270821306899766,445.02836459204804
487,2,AR2,0.27196334095629504,9170,"{technolog, ccs, captur}",0.5477251566500191,0.4965324992915597,445.02836459204804
488,3,AR2,0.170210679502762,9170,"{technolog, ccs, captur}",0.5477251566500191,0.3107592876394425,445.02836459204804
489,1,AR2,0.23007989631277104,9216,"{fuel, fossil, engin}",0.5044758711212181,0.4560771079128307,671.206368108204
490,2,AR2,0.15725580579278198,9216,"{fuel, fossil, engin}",0.5044758711212181,0.31172116407326794,671.206368108204
491,3,AR2,0.117140169015665,9216,"{fuel, fossil, engin}",0.5044758711212181,0.2322017280139013,671.206368108204
492,1,AR2,0.152005077038809,9173,"{ghg, greenhous, mitig}",0.2980996124208492,0.5099137023506499,297.048885045954
493,2,AR2,0.0972760877118089,9173,"{ghg, greenhous, mitig}",0.2980996124208492,0.32632074534359695,297.048885045954
494,3,AR2,0.0488184476702313,9173,"{ghg, greenhous, mitig}",0.2980996124208492,0.1637655523057531,297.048885045954
495,1,AR2,1.03721067845677,9223,"{forest, stand, tropic}",3.2467507929904493,0.3194611304002909,671.249743731471
496,2,AR2,1.76018955589961,9223,"{forest, stand, tropic}",3.2467507929904493,0.5421387929433202,671.249743731471
497,3,AR2,0.449350558634069,9223,"{forest, stand, tropic}",3.2467507929904493,0.1384000766563887,671.249743731471
498,1,AR2,0.932697649132112,9169,"{scenario, project, futur}",2.084012468556338,0.4475489773716284,908.9513751955119
499,2,AR2,0.9226456470658092,9169,"{scenario, project, futur}",2.084012468556338,0.4427255887317004,908.9513751955119
500,3,AR2,0.228669172358417,9169,"{scenario, project, futur}",2.084012468556338,0.10972543389667118,908.9513751955119
501,1,AR2,0.00895954856191149,9129,"{biochar, amend, pyrolysi}",0.018823477447599688,0.4759773313327918,92.9158640325001
502,2,AR2,0.00746523404551405,9129,"{biochar, amend, pyrolysi}",0.018823477447599688,0.3965916534973719,92.9158640325001
503,3,AR2,0.00239869484017415,9129,"{biochar, amend, pyrolysi}",0.018823477447599688,0.12743101516983646,92.9158640325001
504,1,AR2,0.913074056935803,9174,"{veget, ndvi, cover}",1.9759914982368618,0.4620840007411575,618.6916730495379
505,2,AR2,0.9927770771018608,9174,"{veget, ndvi, cover}",1.9759914982368618,0.5024197108073067,618.6916730495379
506,3,AR2,0.0701403641991982,9174,"{veget, ndvi, cover}",1.9759914982368618,0.03549628845153587,618.6916730495379
507,1,AR2,0.886589320827702,9220,"{season, winter, dure}",1.5410072575605458,0.5753310482334754,645.445002844219
508,2,AR2,0.60601631291367,9220,"{season, winter, dure}",1.5410072575605458,0.393259869439557,645.445002844219
509,3,AR2,0.0484016238191738,9220,"{season, winter, dure}",1.5410072575605458,0.03140908232696764,645.445002844219
510,1,AR2,0.15714926998988096,9175,"{polici, tax, govern}",1.523437627767284,0.10315438395741572,770.885380576313
511,2,AR2,0.59325827677962,9175,"{polici, tax, govern}",1.523437627767284,0.38942078491857,770.885380576313
512,3,AR2,0.7730300809977829,9175,"{polici, tax, govern}",1.523437627767284,0.5074248311240143,770.885380576313
513,1,AR2,0.0,9130,"{build, construct, design}",0.0,,190.35641834217702
514,2,AR2,0.0,9130,"{build, construct, design}",0.0,,190.35641834217702
515,3,AR2,0.0,9130,"{build, construct, design}",0.0,,190.35641834217702
516,1,AR2,1.73385577667074,9179,"{ozon, stratospher, tropospher}",2.2587959325218883,0.7676017792076216,289.691852476719
517,2,AR2,0.416186346373935,9179,"{ozon, stratospher, tropospher}",2.2587959325218883,0.18425141482757745,289.691852476719
518,3,AR2,0.108753809477213,9179,"{ozon, stratospher, tropospher}",2.2587959325218883,0.048146805964800976,289.691852476719
519,1,AR2,0.4950769579880121,9222,"{land, use, cover}",1.276795532380136,0.38774960080343895,559.703288958735
520,2,AR2,0.6348234397228559,9222,"{land, use, cover}",1.276795532380136,0.4972005490491113,559.703288958735
521,3,AR2,0.146895134669268,9222,"{land, use, cover}",1.276795532380136,0.1150498501474498,559.703288958735
522,1,AR2,0.15959418669911,9180,"{inject, storag, reservoir}",0.3607514827167461,0.4423937096453177,447.889183971166
523,2,AR2,0.16429325815834198,9180,"{inject, storag, reservoir}",0.3607514827167461,0.4554194952189326,447.889183971166
524,3,AR2,0.0368640378592941,9180,"{inject, storag, reservoir}",0.3607514827167461,0.10218679513574976,447.889183971166
525,1,AR2,0.4441943889821161,9224,"{speci, distribut, rang}",1.175294637709284,0.3779430065705704,913.048736499592
526,2,AR2,0.6895942940646629,9224,"{speci, distribut, rang}",1.175294637709284,0.5867416322163447,913.048736499592
527,3,AR2,0.0415059546625052,9224,"{speci, distribut, rang}",1.175294637709284,0.03531536121308497,913.048736499592
528,1,AR2,2.7862194535196,9166,"{forc, aerosol, radiat}",3.553530172912255,0.7840708585390133,915.0688710112461
529,2,AR2,0.6291833511999979,9166,"{forc, aerosol, radiat}",3.553530172912255,0.17705867702942787,915.0688710112461
530,3,AR2,0.138127368192657,9166,"{forc, aerosol, radiat}",3.553530172912255,0.038870464431558865,915.0688710112461
531,1,AR2,0.0742179346660125,9132,"{electr, generat, price}",0.2898315191267022,0.25607268281117324,589.449627526893
532,2,AR2,0.117501980965703,9132,"{electr, generat, price}",0.2898315191267022,0.4054147779363364,589.449627526893
533,3,AR2,0.0981116034949867,9132,"{electr, generat, price}",0.2898315191267022,0.3385125392524904,589.449627526893
534,1,AR2,1.09800785843484,9178,"{rate, respir, higher}",2.199345546333616,0.4992429953834478,503.934520185989
535,2,AR2,0.8920139158128371,9178,"{rate, respir, higher}",2.199345546333616,0.4055815227852006,503.934520185989
536,3,AR2,0.20932377208593905,9178,"{rate, respir, higher}",2.199345546333616,0.09517548183135156,503.934520185989
537,1,AR2,0.989936715539312,9131,"{uncertainti, estim, paramet}",1.9458641046777443,0.5087388750116526,494.923428091185
538,2,AR2,0.698161771381834,9131,"{uncertainti, estim, paramet}",1.9458641046777443,0.3587926668175304,494.923428091185
539,3,AR2,0.257765617756598,9131,"{uncertainti, estim, paramet}",1.9458641046777443,0.13246845817081698,494.923428091185
540,1,AR2,0.238393973054118,9171,"{research, social, issu}",1.184065566842897,0.20133511161020728,1424.5535416248401
541,2,AR2,0.665317393905621,9171,"{research, social, issu}",1.184065566842897,0.5618923584439441,1424.5535416248401
542,3,AR2,0.280354199883158,9171,"{research, social, issu}",1.184065566842897,0.2367725299458486,1424.5535416248401
543,1,AR2,0.857401849022336,9127,"{air, pollut, qualiti}",1.4106823937456456,0.6077922662278087,417.109417216617
544,2,AR2,0.4675008946800021,9127,"{air, pollut, qualiti}",1.4106823937456456,0.3314005312270845,417.109417216617
545,3,AR2,0.0857796500433077,9127,"{air, pollut, qualiti}",1.4106823937456456,0.06080720254510689,417.109417216617
546,1,AR2,0.499143206408272,9172,"{fertil, treatment, nitrogen}",1.2101629822179958,0.4124594899551782,834.086807128792
547,2,AR2,0.6119302666146811,9172,"{fertil, treatment, nitrogen}",1.2101629822179958,0.5056593827495289,834.086807128792
548,3,AR2,0.09908950919504303,9172,"{fertil, treatment, nitrogen}",1.2101629822179958,0.0818811272952929,834.086807128792
549,1,AR2,1.55328478421442,9211,"{data, method, use}",2.711593070521737,0.5728310789330763,1240.87875029935
550,2,AR2,0.907898754886793,9211,"{data, method, use}",2.711593070521737,0.3348211664783847,1240.87875029935
551,3,AR2,0.25040953142052497,9211,"{data, method, use}",2.711593070521737,0.09234775458853924,1240.87875029935
552,1,AR2,0.2130235855002,9176,"{popul, size, surviv}",0.6632040736525209,0.32120367465024285,515.362305247115
553,2,AR2,0.3737295276615529,9176,"{popul, size, surviv}",0.6632040736525209,0.5635211581305286,515.362305247115
554,3,AR2,0.0764509604907679,9176,"{popul, size, surviv}",0.6632040736525209,0.11527516721922852,515.362305247115
555,1,AR2,0.00563346729323642,9136,"{servic, ecosystem, biodivers}",0.01013076417048117,0.5560752573484151,150.40647419053602
556,2,AR2,0.00288014339180583,9136,"{servic, ecosystem, biodivers}",0.01013076417048117,0.2842967562306837,150.40647419053602
557,3,AR2,0.0016171534854389198,9136,"{servic, ecosystem, biodivers}",0.01013076417048117,0.15962798642090112,150.40647419053602
558,1,AR2,1.2940030725750802,9183,"{sea, level, rise}",2.313141650373993,0.5594136754944788,792.037850817832
559,2,AR2,0.8825673102353941,9183,"{sea, level, rise}",2.313141650373993,0.3815448613329404,792.037850817832
560,3,AR2,0.136571267563519,9183,"{sea, level, rise}",2.313141650373993,0.05904146317258085,792.037850817832
561,1,AR2,1.1833756729695,9133,"{snow, cover, winter}",2.035609105147042,0.5813373844601755,478.368196468532
562,2,AR2,0.786353811039427,9133,"{snow, cover, winter}",2.035609105147042,0.3862990242336456,478.368196468532
563,3,AR2,0.0658796211381158,9133,"{snow, cover, winter}",2.035609105147042,0.032363591306179065,478.368196468532
564,1,AR2,1.00057043630639,9186,"{heat, cool, pump}",1.2512541831941981,0.7996540189397304,614.7598972558741
565,2,AR2,0.21946970740948304,9186,"{heat, cool, pump}",1.2512541831941981,0.17539977916335225,614.7598972558741
566,3,AR2,0.0312140394783248,9186,"{heat, cool, pump}",1.2512541831941981,0.02494620189691729,614.7598972558741
567,1,AR2,1.6579415917098002,9139,"{record, reconstruct, core}",2.0410223221446437,0.812309387174015,277.408557467421
568,2,AR2,0.3627808566192271,9139,"{record, reconstruct, core}",2.0410223221446437,0.17774467857756115,277.408557467421
569,3,AR2,0.0202998738156161,9139,"{record, reconstruct, core}",2.0410223221446437,0.009945934248423906,277.408557467421
570,1,AR2,0.7304196569926891,9185,"{product, primari, produc}",2.134041341603456,0.3422706218258514,954.431510620368
571,2,AR2,1.10902574024778,9185,"{product, primari, produc}",2.134041341603456,0.5196833438168029,954.431510620368
572,3,AR2,0.294595944362987,9185,"{product, primari, produc}",2.134041341603456,0.13804603435734578,954.431510620368
573,1,AR2,0.082267301694166,9138,"{food, secur, web}",0.361102522531927,0.22782256162968875,409.859422764496
574,2,AR2,0.222703888048441,9138,"{food, secur, web}",0.361102522531927,0.6167331274423611,409.859422764496
575,3,AR2,0.05613133278932,9138,"{food, secur, web}",0.361102522531927,0.1554443109279502,409.859422764496
576,1,AR2,0.104239745120834,9188,"{adsorpt, adsorb, capac}",0.1578156089388266,0.6605160656905619,346.130475786979
577,2,AR2,0.0452813967584873,9188,"{adsorpt, adsorb, capac}",0.1578156089388266,0.2869259705232297,346.130475786979
578,3,AR2,0.008294467059505291,9188,"{adsorpt, adsorb, capac}",0.1578156089388266,0.0525579637862085,346.130475786979
579,1,AR2,0.547009052697515,9135,"{process, integr, oper}",1.2849067610505311,0.42571886869852255,741.389672601469
580,2,AR2,0.582400775962048,9135,"{process, integr, oper}",1.2849067610505311,0.4532630643844391,741.389672601469
581,3,AR2,0.155496932390968,9135,"{process, integr, oper}",1.2849067610505311,0.12101806691703823,741.389672601469
582,1,AR2,0.108310523655255,9190,"{countri, develop, cdm}",0.930319390515446,0.1164229454523626,406.86384564515197
583,2,AR2,0.387154077694999,9190,"{countri, develop, cdm}",0.930319390515446,0.4161517879150032,406.86384564515197
584,3,AR2,0.4348547891651921,9190,"{countri, develop, cdm}",0.930319390515446,0.4674252666326341,406.86384564515197
585,1,AR2,0.238864970673304,9140,"{rice, paddi, field}",1.1889417725486322,0.2009055247182288,376.212122684794
586,2,AR2,0.8950653149299699,9140,"{rice, paddi, field}",1.1889417725486322,0.7528251892532091,376.212122684794
587,3,AR2,0.0550114869453583,9140,"{rice, paddi, field}",1.1889417725486322,0.04626928602856211,376.212122684794
588,1,AR2,0.117742572003389,9193,"{flood, damag, frequenc}",0.42317779184392107,0.2782342889269943,300.864728501366
589,2,AR2,0.286520386179302,9193,"{flood, damag, frequenc}",0.42317779184392107,0.677068578979159,300.864728501366
590,3,AR2,0.0189148336612301,9193,"{flood, damag, frequenc}",0.42317779184392107,0.044697132093846695,300.864728501366
591,1,AR2,2.4991731084184705,9137,"{simul, observ, gcm}",3.7395794314610495,0.6683032555460512,485.32672060581297
592,2,AR2,1.1365930685945802,9137,"{simul, observ, gcm}",3.7395794314610495,0.3039360680595343,485.32672060581297
593,3,AR2,0.103813254447999,9137,"{simul, observ, gcm}",3.7395794314610495,0.02776067639441457,485.32672060581297
594,1,AR2,0.3967756102444721,9195,"{lake, level, diatom}",0.9219564887378172,0.4303626202443332,487.861416684852
595,2,AR2,0.520418291001023,9195,"{lake, level, diatom}",0.9219564887378172,0.5644716397771542,487.861416684852
596,3,AR2,0.00476258749232205,9195,"{lake, level, diatom}",0.9219564887378172,0.005165739978512607,487.861416684852
597,1,AR2,0.319494403419576,9184,"{environment, impact, life}",1.23704124418469,0.2582730405485781,887.186443618889
598,2,AR2,0.640277213490686,9184,"{environment, impact, life}",1.23704124418469,0.5175876038900227,887.186443618889
599,3,AR2,0.277269627274428,9184,"{environment, impact, life}",1.23704124418469,0.22413935556139933,887.186443618889
600,1,AR3,2.95943273116404,9145,"{per, thousand, part}",4.931958350429653,0.6000522552884545,194.16764034775503
601,2,AR3,1.37780714771797,9145,"{per, thousand, part}",4.931958350429653,0.2793630947021158,194.16764034775503
602,3,AR3,0.594718471547644,9145,"{per, thousand, part}",4.931958350429653,0.1205846500094297,194.16764034775503
603,1,AR3,0.132466420314184,9198,"{soc, stock, soil}",0.5631122607371024,0.23523980838347966,243.553848432749
604,2,AR3,0.341018351327096,9198,"{soc, stock, soil}",0.5631122607371024,0.605595677992715,243.553848432749
605,3,AR3,0.0896274890958224,9198,"{soc, stock, soil}",0.5631122607371024,0.1591645136238054,243.553848432749
606,1,AR3,9.34111085995728,9225,"{climat, chang, impact}",26.506480940358013,0.3524085630595636,1759.20122386349
607,2,AR3,15.1945005296102,9225,"{climat, chang, impact}",26.506480940358013,0.5732371854188869,1759.20122386349
608,3,AR3,1.97086955079054,9225,"{climat, chang, impact}",26.506480940358013,0.07435425152154958,1759.20122386349
609,1,AR3,5.897876485208959,9191,"{precipit, annual, moistur}",10.820963156750008,0.5450417305533403,699.391175560447
610,2,AR3,4.83616494579721,9191,"{precipit, annual, moistur}",10.820963156750008,0.44692555327484496,699.391175560447
611,3,AR3,0.0869217257438369,9191,"{precipit, annual, moistur}",10.820963156750008,0.008032716171814707,699.391175560447
612,1,AR3,0.519058464987648,9141,"{groundwat, flow, recharg}",1.6242911656963017,0.31955998773479616,322.670364786431
613,2,AR3,1.06165355808507,9141,"{groundwat, flow, recharg}",1.6242911656963017,0.6536103751016584,322.670364786431
614,3,AR3,0.0435791426235842,9141,"{groundwat, flow, recharg}",1.6242911656963017,0.02682963716354553,322.670364786431
615,1,AR3,2.23530641515112,9199,"{glacier, mass, balanc}",3.9690815618862416,0.5631797634535953,282.64158166228697
616,2,AR3,1.67057637136365,9199,"{glacier, mass, balanc}",3.9690815618862416,0.4208974659038591,282.64158166228697
617,3,AR3,0.0631987753714713,9199,"{glacier, mass, balanc}",3.9690815618862416,0.015922770642545606,282.64158166228697
618,1,AR3,5.94797421467828,9189,"{year, period, annual}",12.15882747927967,0.489189786170949,624.656397882873
619,2,AR3,5.0729636678180485,9189,"{year, period, annual}",12.15882747927967,0.4172247428021397,624.656397882873
620,3,AR3,1.1378895967833402,9189,"{year, period, annual}",12.15882747927967,0.09358547102691127,624.656397882873
621,1,AR3,0.610820707673117,9144,"{cost, optim, econom}",6.8842969193219075,0.0887266651673243,343.69477294114
622,2,AR3,2.25657713247459,9144,"{cost, optim, econom}",6.8842969193219075,0.3277861427128654,343.69477294114
623,3,AR3,4.0168990791742,9144,"{cost, optim, econom}",6.8842969193219075,0.5834871921198104,343.69477294114
624,1,AR3,7.17134699582668,9187,"{increas, decreas, effect}",18.32576426350375,0.3913259437757043,887.582780605864
625,2,AR3,9.83418130232265,9187,"{increas, decreas, effect}",18.32576426350375,0.5366314419916274,887.582780605864
626,3,AR3,1.32023596535442,9187,"{increas, decreas, effect}",18.32576426350375,0.07204261423266832,887.582780605864
627,1,AR3,0.963061345941567,9147,"{coral, reef, bleach}",3.5179145164137005,0.2737591665312406,356.66590861560206
628,2,AR3,2.51538169562866,9147,"{coral, reef, bleach}",3.5179145164137005,0.7150206987385636,356.66590861560206
629,3,AR3,0.0394714748434734,9147,"{coral, reef, bleach}",3.5179145164137005,0.011220134730195822,356.66590861560206
630,1,AR3,9.32049704644449,9192,"{ocean, southern, marin}",12.648806890311596,0.7368676846180301,673.8261021127851
631,2,AR3,3.0003583397679,9192,"{ocean, southern, marin}",12.648806890311596,0.23720484989505505,673.8261021127851
632,3,AR3,0.32795150409920504,9192,"{ocean, southern, marin}",12.648806890311596,0.02592746548691488,673.8261021127851
633,1,AR3,5.36527567760294,9142,"{region, area, climat}",11.075838788553298,0.4844125831036714,865.74800940106
634,2,AR3,5.0627302194739805,9142,"{region, area, climat}",11.075838788553298,0.4570967776008289,865.74800940106
635,3,AR3,0.647832891476374,9142,"{region, area, climat}",11.075838788553298,0.05849063929549959,865.74800940106
636,1,AR3,1.0296274491370698,9194,"{crop, yield, wheat}",6.5039249667722,0.1583086296962707,661.911999158879
637,2,AR3,4.81453686092847,9194,"{crop, yield, wheat}",6.5039249667722,0.7402509846785413,661.911999158879
638,3,AR3,0.659760656706659,9194,"{crop, yield, wheat}",6.5039249667722,0.10144038562518784,661.911999158879
639,1,AR3,1.51103932475631,9128,"{manag, risk, wast}",6.67792410245157,0.2262738092817773,1460.09432964076
640,2,AR3,3.98285694653494,9128,"{manag, risk, wast}",6.67792410245157,0.5964214156121918,1460.09432964076
641,3,AR3,1.18402783116032,9128,"{manag, risk, wast}",6.67792410245157,0.17730477510603107,1460.09432964076
642,1,AR3,1.36110196679642,9149,"{sediment, deposit, eros}",3.015181198960448,0.4514163086668525,776.477146102508
643,2,AR3,1.4253457712835202,9149,"{sediment, deposit, eros}",3.015181198960448,0.4727230893370323,776.477146102508
644,3,AR3,0.228733460880508,9149,"{sediment, deposit, eros}",3.015181198960448,0.0758606019961152,776.477146102508
645,1,AR3,2.23983369513594,9152,"{site, differ, peat}",6.67181534638696,0.3357157803159068,533.2894162157401
646,2,AR3,3.783001024871021,9152,"{site, differ, peat}",6.67181534638696,0.5670122490604688,533.2894162157401
647,3,AR3,0.648980626379999,9152,"{site, differ, peat}",6.67181534638696,0.09727197062362444,533.2894162157401
648,1,AR3,8.500680887834621,9157,"{atlant, north, circul}",12.131270602151961,0.7007246946026157,519.853131590784
649,2,AR3,3.454018541288681,9157,"{atlant, north, circul}",12.131270602151961,0.2847202617569156,519.853131590784
650,3,AR3,0.17657117302865805,9157,"{atlant, north, circul}",12.131270602151961,0.014555043640468803,519.853131590784
651,1,AR3,7.48954083214488,9159,"{trend, station, observ}",12.940820360676684,0.5787531720093553,917.090910436922
652,2,AR3,5.0009218150094,9159,"{trend, station, observ}",12.940820360676684,0.3864455015700333,917.090910436922
653,3,AR3,0.4503577135224021,9159,"{trend, station, observ}",12.940820360676684,0.034801326420611296,917.090910436922
654,1,AR3,3.38146697254752,9161,"{gas, coal, greenhous}",7.8647737478016895,0.42995095357863106,866.6459263537171
655,2,AR3,2.20881372730744,9161,"{gas, coal, greenhous}",7.8647737478016895,0.28084898537924674,866.6459263537171
656,3,AR3,2.27449304794673,9161,"{gas, coal, greenhous}",7.8647737478016895,0.2892000610421223,866.6459263537171
657,1,AR3,1.24233655267718,9177,"{delta, isotop, valu}",2.065799456015024,0.6013829411465121,638.639386119981
658,2,AR3,0.695155002295551,9177,"{delta, isotop, valu}",2.065799456015024,0.3365065279068867,638.639386119981
659,3,AR3,0.128307901042293,9177,"{delta, isotop, valu}",2.065799456015024,0.06211053094660116,638.639386119981
660,1,AR3,3.4689163713511904,9181,"{cal, holocen, dure}",6.510654675909765,0.5328060761979304,1326.63002944343
661,2,AR3,2.778278119633069,9181,"{cal, holocen, dure}",6.510654675909765,0.4267279187626162,1326.63002944343
662,3,AR3,0.263460184925505,9181,"{cal, holocen, dure}",6.510654675909765,0.040466005039453336,1326.63002944343
663,1,AR3,9.34564887421105,9182,"{warm, global, centuri}",18.57908299444665,0.5030199217584902,935.148549160429
664,2,AR3,7.7174342749431215,9182,"{warm, global, centuri}",18.57908299444665,0.4153829485152678,935.148549160429
665,3,AR3,1.51599984529248,9182,"{warm, global, centuri}",18.57908299444665,0.08159712972624199,935.148549160429
666,1,AR3,6.7154634621228215,9196,"{variabl, spatial, scale}",12.03165031130828,0.5581498205454912,832.5349827744949
667,2,AR3,4.79726708802346,9196,"{variabl, spatial, scale}",12.03165031130828,0.398720621352718,832.5349827744949
668,3,AR3,0.518919761162001,9196,"{variabl, spatial, scale}",12.03165031130828,0.043129558101790894,832.5349827744949
669,1,AR3,1.80583130832959,9202,"{methan, oxid, methanotroph}",3.7496607083668207,0.4815985895204174,406.26290753330596
670,2,AR3,1.07283770645301,9202,"{methan, oxid, methanotroph}",3.7496607083668207,0.2861159421862168,406.26290753330596
671,3,AR3,0.870991693584221,9202,"{methan, oxid, methanotroph}",3.7496607083668207,0.2322854682933659,406.26290753330596
672,1,AR3,0.716943124949055,9219,"{energi, renew, consumpt}",3.835194244602339,0.18693789133577324,931.812370613015
673,2,AR3,0.7770481335720341,9219,"{energi, renew, consumpt}",3.835194244602339,0.20260985076978916,931.812370613015
674,3,AR3,2.34120298608125,9219,"{energi, renew, consumpt}",3.835194244602339,0.6104522578944377,931.812370613015
675,1,AR3,4.95042178880943,9221,"{ice, arctic, sheet}",7.913665019550115,0.6255536185294405,429.56716733779297
676,2,AR3,2.87546445116127,9221,"{ice, arctic, sheet}",7.913665019550115,0.3633543300174636,429.56716733779297
677,3,AR3,0.0877787795794151,9221,"{ice, arctic, sheet}",7.913665019550115,0.011092051453095908,429.56716733779297
678,1,AR3,0.26393378186798105,9134,"{genet, divers, gene}",1.0011291277463559,0.2636361030291097,848.6616807368249
679,2,AR3,0.6938985255959979,9134,"{genet, divers, gene}",1.0011291277463559,0.6931159091914889,848.6616807368249
680,3,AR3,0.0432968202823771,9134,"{genet, divers, gene}",1.0011291277463559,0.043247987779401316,848.6616807368249
681,1,AR3,1.93670918316738,9197,"{system, oper, integr}",5.528958245113044,0.3502846462765758,823.468844397184
682,2,AR3,2.6731455292212902,9197,"{system, oper, integr}",5.528958245113044,0.4834808675909318,823.468844397184
683,3,AR3,0.919103532724374,9197,"{system, oper, integr}",5.528958245113044,0.16623448613249245,823.468844397184
684,1,AR3,0.425442443173427,9148,"{phenolog, flower, date}",1.071395218954312,0.3970919746950722,488.448821703379
685,2,AR3,0.5960978486392011,9148,"{phenolog, flower, date}",1.071395218954312,0.556375311456958,488.448821703379
686,3,AR3,0.049854927141684005,9148,"{phenolog, flower, date}",1.071395218954312,0.04653271384796984,488.448821703379
687,1,AR3,0.9668037465289,9205,"{urban, citi, area}",1.775414091542886,0.5445511281758048,305.57924955127004
688,2,AR3,0.6927233401050861,9205,"{urban, citi, area}",1.775414091542886,0.3901756460111734,305.57924955127004
689,3,AR3,0.1158870049089,9205,"{urban, citi, area}",1.775414091542886,0.06527322581302193,305.57924955127004
690,1,AR3,0.915723835192793,9150,"{farm, farmer, agricultur}",2.6347647889377,0.34755430125586273,400.364407108474
691,2,AR3,1.1765220123344,9150,"{farm, farmer, agricultur}",2.6347647889377,0.4465377772141691,400.364407108474
692,3,AR3,0.542518941410507,9150,"{farm, farmer, agricultur}",2.6347647889377,0.20590792152996812,400.364407108474
693,1,AR3,0.96305975518725,9201,"{growth, econom, radial}",3.7526623492861186,0.2566337350788983,582.188698889698
694,2,AR3,2.37459942949498,9201,"{growth, econom, radial}",3.7526623492861186,0.6327772681031928,582.188698889698
695,3,AR3,0.415003164603889,9201,"{growth, econom, radial}",3.7526623492861186,0.11058899681790883,582.188698889698
696,1,AR3,1.45161641561787,9143,"{coastal, wave, rise}",3.1304497226236765,0.4637085863820386,376.278765746045
697,2,AR3,1.5720067857305,9143,"{coastal, wave, rise}",3.1304497226236765,0.5021664377388491,376.278765746045
698,3,AR3,0.106826521275307,9143,"{coastal, wave, rise}",3.1304497226236765,0.034124975879112375,376.278765746045
699,1,AR3,8.17869907862262,9203,"{sst, pacif, tropic}",11.738880128435486,0.6967188512992036,677.63979730729
700,2,AR3,3.25968134541493,9203,"{sst, pacif, tropic}",11.738880128435486,0.2776824799087005,677.63979730729
701,3,AR3,0.300499704397935,9203,"{sst, pacif, tropic}",11.738880128435486,0.0255986687920958,677.63979730729
702,1,AR3,1.01274653744122,9151,"{drought, sever, stress}",2.6561760927696265,0.3812798933768044,444.14283117989004
703,2,AR3,1.55587516272688,9151,"{drought, sever, stress}",2.6561760927696265,0.5857575357906901,444.14283117989004
704,3,AR3,0.0875543926015269,9151,"{drought, sever, stress}",2.6561760927696265,0.032962570832505644,444.14283117989004
705,1,AR3,0.6575795382329561,9206,"{tree, stand, pine}",2.776171915225703,0.2368655682403929,547.871383316668
706,2,AR3,1.78665025339322,9206,"{tree, stand, pine}",2.776171915225703,0.6435661435786715,547.871383316668
707,3,AR3,0.331942123599527,9206,"{tree, stand, pine}",2.776171915225703,0.11956828818093568,547.871383316668
708,1,AR3,1.3189001819548898,9154,"{fire, burn, wildfir}",4.352335213819576,0.30303276681610025,424.107204972224
709,2,AR3,2.7771834173994905,9154,"{fire, burn, wildfir}",4.352335213819576,0.6380904229484325,424.107204972224
710,3,AR3,0.256251614465197,9154,"{fire, burn, wildfir}",4.352335213819576,0.05887681023546725,424.107204972224
711,1,AR3,0.52735922073999,9207,"{communiti, microbi, composit}",1.9752406639677689,0.26698479347861137,430.30918565850305
712,2,AR3,1.3007232829274098,9207,"{communiti, microbi, composit}",1.9752406639677689,0.6585138239887078,430.30918565850305
713,3,AR3,0.14715816030036902,9207,"{communiti, microbi, composit}",1.9752406639677689,0.07450138253268072,430.30918565850305
714,1,AR3,2.05216261850112,9153,"{organ, matter, doc}",5.240805773619299,0.3915738737793171,418.612636350305
715,2,AR3,2.15757792683997,9153,"{organ, matter, doc}",5.240805773619299,0.41168820598171996,418.612636350305
716,3,AR3,1.03106522827821,9153,"{organ, matter, doc}",5.240805773619299,0.1967379202389629,418.612636350305
